128035
128035
Sensor initialized!
data_begin
time_ms , raw_val , point_flow , avg_flow
21650 , 232 , 0.00 , 0.00
21679 , 232 , 0.00 , 0.00
21706 , 232 , 0.00 , 0.00
21734 , 232 , 0.00 , 0.00
21763 , 232 , 0.00 , 0.00
21790 , 232 , 0.00 , 0.00
21819 , 232 , 0.00 , 0.00
21847 , 232 , 0.00 , 0.00
21874 , 232 , 0.00 , 0.00
21903 , 232 , 0.00 , 0.00
21931 , 232 , 0.00 , 0.00
21959 , 232 , 0.00 , 0.00
21987 , 232 , 0.00 , 0.00
22016 , 232 , 0.00 , 0.00
22043 , 232 , 0.00 , 0.00
22071 , 232 , 0.03 , 0.00
22099 , 232 , 0.00 , 0.00
22127 , 232 , 0.00 , 0.00
22156 , 232 , 0.00 , 0.00
22183 , 232 , 0.00 , 0.00
22212 , 232 , 0.00 , 0.00
22240 , 232 , 0.00 , 0.00
22267 , 232 , 0.00 , 0.00
22296 , 232 , 0.00 , 0.00
22324 , 232 , 0.00 , 0.00
22352 , 232 , 0.00 , 0.00
22380 , 232 , 0.00 , 0.00
22408 , 232 , 0.00 , 0.00
22436 , 232 , 0.00 , 0.00
22464 , 232 , 0.00 , 0.00
22493 , 232 , 0.00 , 0.00
22520 , 232 , 0.00 , 0.00
22549 , 232 , 0.00 , 0.00
22577 , 232 , 0.00 , 0.00
22604 , 232 , 0.00 , 0.00
22633 , 232 , 0.00 , 0.00
22661 , 232 , 0.00 , 0.00
22689 , 232 , 0.00 , 0.00
22717 , 232 , 0.00 , 0.00
22746 , 232 , 0.00 , 0.00
22773 , 232 , 0.00 , 0.00
22801 , 232 , 0.00 , 0.00
22830 , 232 , 0.00 , 0.00
22857 , 232 , 0.00 , 0.00
22886 , 232 , 0.00 , 0.00
22914 , 232 , 0.00 , 0.00
22942 , 232 , 0.00 , 0.00
22970 , 232 , 0.00 , 0.00
22998 , 232 , 0.00 , 0.00
23026 , 232 , 0.03 , 0.00
23054 , 232 , 0.00 , 0.00
23083 , 232 , 0.00 , 0.00
23110 , 232 , 0.00 , 0.00
23138 , 232 , 0.00 , 0.00
23166 , 232 , 0.00 , 0.00
23194 , 232 , 0.00 , 0.00
23223 , 232 , 0.00 , 0.00
23250 , 232 , 0.00 , 0.00
23279 , 232 , 0.00 , 0.00
23307 , 232 , 0.00 , 0.00
23334 , 232 , 0.00 , 0.00
23363 , 232 , 0.00 , 0.00
23391 , 232 , 0.00 , 0.00
23419 , 233 , 0.00 , 0.00
23447 , 232 , 0.00 , 0.00
23476 , 232 , 0.00 , 0.00
23503 , 233 , 0.00 , 0.00
23531 , 232 , 0.00 , 0.00
23560 , 232 , 0.00 , 0.00
23587 , 233 , 0.00 , 0.00
23616 , 233 , 0.00 , 0.00
23644 , 232 , 0.00 , 0.00
23671 , 233 , 0.00 , 0.00
23700 , 233 , 0.00 , 0.00
23728 , 232 , 0.00 , 0.00
23756 , 233 , 0.00 , 0.00
23784 , 233 , 0.00 , 0.00
23813 , 232 , 0.00 , 0.00
23840 , 233 , 0.00 , 0.00
23868 , 233 , 0.00 , 0.00
23897 , 233 , 0.00 , 0.00
23924 , 233 , 0.00 , 0.00
23953 , 233 , 0.00 , 0.00
23981 , 233 , 0.00 , 0.00
24009 , 233 , 0.00 , 0.00
24037 , 233 , 0.00 , 0.00
24065 , 233 , 0.00 , 0.00
24093 , 233 , 0.00 , 0.00
24121 , 233 , 0.00 , 0.00
24150 , 233 , 0.00 , 0.00
24177 , 233 , 0.00 , 0.00
24205 , 233 , 0.00 , 0.00
24233 , 233 , 0.00 , 0.00
24261 , 233 , 0.00 , 0.00
24290 , 233 , 0.00 , 0.00
24317 , 233 , 0.00 , 0.00
24346 , 233 , 0.00 , 0.00
24374 , 233 , 0.00 , 0.00
24401 , 233 , 0.00 , 0.00
24430 , 233 , 0.00 , 0.00
24458 , 233 , 0.00 , 0.00
24486 , 233 , 0.00 , 0.00
24514 , 233 , 0.00 , 0.00
24543 , 233 , 0.00 , 0.00
24570 , 233 , 0.00 , 0.00
24598 , 233 , 0.00 , 0.00
24627 , 233 , 0.00 , 0.00
24654 , 233 , 0.00 , 0.00
24683 , 233 , 0.00 , 0.00
24711 , 232 , 0.00 , 0.00
24739 , 233 , 0.00 , 0.00
24767 , 233 , 0.00 , 0.00
24795 , 232 , 0.00 , 0.00
24823 , 233 , 0.00 , 0.00
24851 , 233 , 0.00 , 0.00
24880 , 232 , 0.00 , 0.00
24907 , 233 , 0.00 , 0.00
24935 , 233 , 0.00 , 0.00
24964 , 232 , 0.00 , 0.00
24991 , 232 , 0.00 , 0.00
25020 , 233 , 0.00 , 0.00
25048 , 232 , 0.00 , 0.00
25076 , 232 , 0.00 , 0.00
25104 , 233 , 0.00 , 0.00
25132 , 232 , 0.00 , 0.00
25160 , 232 , 0.00 , 0.00
25188 , 232 , 0.00 , 0.00
25217 , 232 , 0.00 , 0.00
25244 , 232 , 0.00 , 0.00
25273 , 232 , 0.00 , 0.00
25300 , 232 , 0.00 , 0.00
25328 , 232 , 0.00 , 0.00
25357 , 232 , 0.00 , 0.00
25384 , 232 , 0.00 , 0.00
25413 , 232 , 0.00 , 0.00
25441 , 232 , 0.00 , 0.00
25468 , 232 , 0.00 , 0.00
25497 , 232 , 0.00 , 0.00
25525 , 232 , 0.00 , 0.00
25553 , 232 , 0.00 , 0.00
25581 , 232 , 0.00 , 0.00
25610 , 232 , 0.00 , 0.00
25637 , 232 , 0.00 , 0.00
25665 , 232 , 0.00 , 0.00
25694 , 231 , 0.00 , 0.00
25721 , 232 , 0.00 , 0.00
25750 , 232 , 0.00 , 0.00
25778 , 231 , 0.00 , 0.00
25806 , 232 , 0.00 , 0.00
25834 , 232 , 0.00 , 0.00
25862 , 231 , 0.00 , 0.00
25890 , 232 , 0.00 , 0.00
25918 , 232 , 0.00 , 0.00
25947 , 231 , 0.00 , 0.00
25974 , 231 , 0.00 , 0.00
26003 , 231 , 0.00 , 0.00
26031 , 231 , 0.00 , 0.00
26058 , 231 , 0.00 , 0.00
26087 , 231 , 0.00 , 0.00
26115 , 231 , 0.00 , 0.00
26143 , 231 , 0.00 , 0.00
26171 , 231 , 0.00 , 0.00
26199 , 231 , 0.00 , 0.00
26227 , 231 , 0.00 , 0.00
26255 , 231 , 0.00 , 0.00
26284 , 231 , 0.00 , 0.00
26311 , 231 , 0.00 , 0.00
26340 , 231 , 0.00 , 0.00
26368 , 231 , 0.00 , 0.00
26395 , 231 , 0.00 , 0.00
26424 , 231 , 0.00 , 0.00
26451 , 231 , 0.00 , 0.00
26480 , 231 , 0.00 , 0.00
26508 , 231 , 0.00 , 0.00
26536 , 231 , 0.00 , 0.00
26564 , 231 , 0.00 , 0.00
26592 , 231 , 0.00 , 0.00
26620 , 231 , 0.00 , 0.00
26648 , 231 , 0.00 , 0.00
26677 , 231 , 0.00 , 0.00
26704 , 231 , 0.00 , 0.00
26732 , 231 , 0.00 , 0.00
26761 , 231 , 0.00 , 0.00
26788 , 231 , 0.00 , 0.00
26817 , 231 , 0.00 , 0.00
26845 , 231 , 0.00 , 0.00
26873 , 231 , 0.00 , 0.00
26901 , 231 , 0.00 , 0.00
26929 , 231 , 0.00 , 0.00
26957 , 231 , 0.00 , 0.00
26985 , 231 , 0.00 , 0.00
27014 , 231 , 0.00 , 0.00
27041 , 231 , 0.00 , 0.00
27070 , 231 , 0.00 , 0.00
27098 , 231 , 0.00 , 0.00
27125 , 231 , 0.00 , 0.00
27154 , 231 , 0.00 , 0.00
27182 , 231 , 0.00 , 0.00
27210 , 231 , 0.00 , 0.00
27238 , 231 , 0.00 , 0.00
27266 , 231 , 0.00 , 0.00
27294 , 231 , 0.00 , 0.00
27322 , 231 , 0.00 , 0.00
27351 , 231 , 0.00 , 0.00
27378 , 231 , 0.00 , 0.00
27407 , 231 , 0.00 , 0.00
27435 , 231 , 0.00 , 0.00
27462 , 231 , 0.00 , 0.00
27491 , 231 , 0.00 , 0.00
27518 , 231 , 0.00 , 0.00
27547 , 231 , 0.00 , 0.00
27575 , 231 , 0.00 , 0.00
27603 , 231 , 0.00 , 0.00
27631 , 231 , 0.00 , 0.00
27659 , 231 , 0.00 , 0.00
27687 , 231 , 0.00 , 0.00
27715 , 231 , 0.00 , 0.00
27744 , 231 , 0.00 , 0.00
27771 , 231 , 0.00 , 0.00
27800 , 231 , 0.00 , 0.00
27828 , 231 , 0.00 , 0.00
27855 , 231 , 0.00 , 0.00
27884 , 231 , 0.00 , 0.00
27912 , 231 , 0.00 , 0.00
27940 , 231 , 0.00 , 0.00
27968 , 231 , 0.00 , 0.00
27996 , 231 , 0.00 , 0.00
28024 , 231 , 0.00 , 0.00
28052 , 231 , 0.00 , 0.00
28081 , 231 , 0.00 , 0.00
28108 , 231 , 0.00 , 0.00
28137 , 231 , 0.00 , 0.00
28165 , 231 , 0.00 , 0.00
28192 , 231 , 0.00 , 0.00
28221 , 231 , 0.00 , 0.00
28249 , 231 , 0.00 , 0.00
28277 , 231 , 0.00 , 0.00
28305 , 231 , 0.00 , 0.00
28334 , 231 , 0.00 , 0.00
28361 , 231 , 0.00 , 0.00
28389 , 231 , 0.00 , 0.00
28418 , 231 , 0.00 , 0.00
28445 , 230 , 0.00 , 0.00
28474 , 231 , 0.00 , 0.00
28502 , 231 , 0.00 , 0.00
28529 , 230 , 0.00 , 0.00
28558 , 231 , 0.00 , 0.00
28585 , 231 , 0.00 , 0.00
28614 , 230 , 0.00 , 0.00
28642 , 230 , 0.00 , 0.00
28670 , 231 , 0.00 , 0.00
28698 , 230 , 0.00 , 0.00
28726 , 230 , 0.00 , 0.00
28754 , 231 , 0.00 , 0.00
28782 , 230 , 0.00 , 0.00
28811 , 230 , 0.00 , 0.00
28838 , 231 , 0.00 , 0.00
28867 , 230 , 0.00 , 0.00
28895 , 231 , 0.00 , 0.00
28922 , 231 , 0.00 , 0.00
28951 , 231 , 0.00 , 0.00
28979 , 231 , 0.00 , 0.00
29007 , 231 , 0.00 , 0.00
29035 , 231 , 0.00 , 0.00
29063 , 231 , 0.00 , 0.00
29091 , 231 , 0.00 , 0.00
29119 , 232 , 0.00 , 0.00
29148 , 231 , 0.00 , 0.00
29175 , 231 , 0.00 , 0.00
29204 , 232 , 0.00 , 0.00
29232 , 231 , 0.00 , 0.00
29259 , 231 , 0.00 , 0.00
29288 , 231 , 0.00 , 0.00
29316 , 231 , 0.00 , 0.00
29344 , 231 , 0.00 , 0.00
29372 , 231 , 0.00 , 0.00
29401 , 231 , 0.00 , 0.00
29428 , 231 , 0.00 , 0.00
29456 , 231 , 0.00 , 0.00
29485 , 231 , 0.00 , 0.00
29512 , 231 , 0.00 , 0.00
29541 , 231 , 0.00 , 0.00
29569 , 231 , 0.00 , 0.00
29597 , 231 , 0.00 , 0.00
29625 , 231 , 0.00 , 0.00
29652 , 231 , 0.00 , 0.00
29681 , 231 , 0.00 , 0.00
29709 , 231 , 0.00 , 0.00
29737 , 231 , 0.00 , 0.00
29765 , 231 , 0.00 , 0.00
29793 , 231 , 0.00 , 0.00
29821 , 231 , 0.00 , 0.00
29849 , 231 , 0.00 , 0.00
29878 , 231 , 0.00 , 0.00
29905 , 231 , 0.00 , 0.00
29934 , 231 , 0.00 , 0.00
29962 , 231 , 0.00 , 0.00
29989 , 231 , 0.00 , 0.00
30018 , 231 , 0.00 , 0.00
30046 , 231 , 0.00 , 0.00
30074 , 231 , 0.00 , 0.00
30102 , 231 , 0.00 , 0.00
30131 , 231 , 0.00 , 0.00
30158 , 231 , 0.00 , 0.00
30186 , 231 , 0.00 , 0.00
30215 , 231 , 0.00 , 0.00
30242 , 231 , 0.00 , 0.00
30271 , 231 , 0.00 , 0.00
30299 , 231 , 0.00 , 0.00
30326 , 231 , 0.00 , 0.00
30355 , 231 , 0.00 , 0.00
30383 , 231 , 0.00 , 0.00
30411 , 231 , 0.00 , 0.00
30439 , 231 , 0.00 , 0.00
30468 , 231 , 0.00 , 0.00
30495 , 231 , 0.00 , 0.00
30523 , 231 , 0.00 , 0.00
30552 , 231 , 0.00 , 0.00
30579 , 231 , 0.00 , 0.00
30608 , 231 , 0.00 , 0.00
30636 , 231 , 0.00 , 0.00
30664 , 231 , 0.00 , 0.00
30692 , 231 , 0.00 , 0.00
30720 , 231 , 0.00 , 0.00
30748 , 230 , 0.00 , 0.00
30776 , 231 , 0.00 , 0.00
30804 , 231 , 0.00 , 0.00
30832 , 231 , 0.00 , 0.00
30860 , 231 , 0.00 , 0.00
30888 , 231 , 0.00 , 0.00
30916 , 231 , 0.00 , 0.00
30945 , 231 , 0.00 , 0.00
30972 , 231 , 0.00 , 0.00
31001 , 231 , 0.00 , 0.00
31029 , 231 , 0.00 , 0.00
31056 , 231 , 0.00 , 0.00
31085 , 231 , 0.00 , 0.00
31113 , 231 , 0.00 , 0.00
31141 , 231 , 0.00 , 0.00
31169 , 231 , 0.00 , 0.00
31198 , 231 , 0.00 , 0.00
31225 , 231 , 0.00 , 0.00
31253 , 231 , 0.00 , 0.00
31282 , 231 , 0.00 , 0.00
31309 , 231 , 0.00 , 0.00
31338 , 231 , 0.00 , 0.00
31366 , 231 , 0.00 , 0.00
31394 , 230 , 0.00 , 0.00
31422 , 231 , 0.00 , 0.00
31450 , 230 , 0.00 , 0.00
31478 , 230 , 0.00 , 0.00
31506 , 231 , 0.00 , 0.00
31535 , 231 , 0.00 , 0.00
31562 , 231 , 0.00 , 0.00
31590 , 231 , 0.00 , 0.00
31619 , 231 , 0.00 , 0.00
31646 , 231 , 0.00 , 0.00
31675 , 231 , 0.00 , 0.00
31703 , 231 , 0.00 , 0.00
31731 , 231 , 0.00 , 0.00
31759 , 232 , 0.00 , 0.00
31787 , 232 , 0.00 , 0.00
31815 , 232 , 0.00 , 0.00
31843 , 232 , 0.00 , 0.00
31872 , 233 , 0.00 , 0.00
31899 , 232 , 0.00 , 0.00
31928 , 233 , 0.00 , 0.00
31955 , 233 , 0.00 , 0.00
31983 , 233 , 0.00 , 0.00
32012 , 232 , 0.00 , 0.00
32039 , 232 , 0.00 , 0.00
32068 , 231 , 0.00 , 0.00
32096 , 231 , 0.00 , 0.00
32123 , 231 , 0.00 , 0.00
32152 , 230 , 0.00 , 0.00
32180 , 230 , 0.00 , 0.00
32208 , 230 , 0.00 , 0.00
32236 , 230 , 0.00 , 0.00
32265 , 229 , 0.00 , 0.00
32292 , 230 , 0.00 , 0.00
32320 , 230 , 0.00 , 0.00
32349 , 230 , 0.00 , 0.00
32376 , 231 , 0.00 , 0.00
32405 , 231 , 0.00 , 0.00
32433 , 231 , 0.00 , 0.00
32461 , 231 , 0.00 , 0.00
32489 , 230 , 0.00 , 0.00
32517 , 229 , 0.00 , 0.00
32545 , 228 , 0.00 , 0.00
32573 , 228 , 0.00 , 0.00
32602 , 228 , 0.00 , 0.00
32629 , 228 , 0.00 , 0.00
32657 , 228 , 0.00 , 0.00
32686 , 229 , 0.00 , 0.00
32713 , 229 , 0.00 , 0.00
32742 , 229 , 0.00 , 0.00
32770 , 229 , 0.00 , 0.00
32798 , 228 , 0.00 , 0.00
32826 , 228 , 0.00 , 0.00
32854 , 228 , 0.00 , 0.00
32882 , 227 , 0.00 , 0.00
32910 , 227 , 0.00 , 0.00
32939 , 226 , 0.00 , 0.00
32966 , 225 , 0.00 , 0.00
32995 , 225 , 0.00 , 0.00
33022 , 225 , 0.00 , 0.00
33050 , 225 , 0.00 , 0.00
33079 , 224 , 0.00 , 0.00
33106 , 225 , 0.00 , 0.00
33135 , 225 , 0.00 , 0.00
33163 , 224 , 0.00 , 0.00
33191 , 225 , 0.00 , 0.00
33219 , 224 , 0.03 , 0.00
33247 , 223 , 0.00 , 0.00
33275 , 224 , 0.00 , 0.00
33303 , 224 , 0.00 , 0.00
33332 , 224 , 0.00 , 0.00
33359 , 224 , 0.00 , 0.00
33387 , 223 , 0.00 , 0.00
33416 , 222 , 0.00 , 0.00
33443 , 223 , 0.00 , 0.00
33472 , 223 , 0.00 , 0.00
33500 , 223 , 0.00 , 0.00
33528 , 224 , 0.00 , 0.00
33556 , 225 , 0.00 , 0.00
33584 , 225 , 0.00 , 0.00
33612 , 226 , 0.00 , 0.00
33640 , 227 , 0.00 , 0.00
33669 , 227 , 0.00 , 0.00
33696 , 227 , 0.00 , 0.00
33725 , 228 , 0.00 , 0.00
33753 , 228 , 0.00 , 0.00
33780 , 229 , 0.00 , 0.00
33809 , 229 , 0.00 , 0.00
33837 , 228 , 0.03 , 0.00
33865 , 228 , 0.00 , 0.00
33893 , 228 , 0.00 , 0.00
33921 , 228 , 0.00 , 0.00
33949 , 227 , 0.00 , 0.00
33977 , 227 , 0.00 , 0.00
34006 , 228 , 0.00 , 0.00
34033 , 228 , 0.00 , 0.00
34062 , 228 , 0.00 , 0.00
34089 , 228 , 0.00 , 0.00
34117 , 228 , 0.00 , 0.00
34146 , 228 , 0.00 , 0.00
34173 , 229 , 0.00 , 0.00
34202 , 229 , 0.00 , 0.00
34230 , 229 , 0.03 , 0.00
34258 , 229 , 0.00 , 0.00
34286 , 229 , 0.00 , 0.00
34314 , 229 , 0.00 , 0.00
34342 , 230 , 0.00 , 0.00
34370 , 230 , 0.00 , 0.00
34399 , 230 , 0.00 , 0.00
34426 , 230 , 0.00 , 0.00
34454 , 229 , 0.00 , 0.00
34483 , 229 , 0.00 , 0.00
34510 , 229 , 0.00 , 0.00
34539 , 229 , 0.00 , 0.00
34567 , 229 , 0.00 , 0.00
34595 , 229 , 0.00 , 0.00
34623 , 229 , 0.00 , 0.00
34651 , 229 , 0.00 , 0.00
34679 , 229 , 0.00 , 0.00
34707 , 229 , 0.00 , 0.00
34736 , 229 , 0.00 , 0.00
34763 , 229 , 0.00 , 0.00
34792 , 229 , 0.00 , 0.00
34820 , 229 , 0.00 , 0.00
34847 , 229 , 0.00 , 0.00
34876 , 229 , 0.00 , 0.00
34904 , 229 , 0.00 , 0.00
34932 , 229 , 0.03 , 0.00
34960 , 229 , 0.00 , 0.00
34988 , 229 , 0.00 , 0.00
35016 , 229 , 0.00 , 0.00
35044 , 229 , 0.00 , 0.00
35073 , 229 , 0.00 , 0.00
35100 , 229 , 0.00 , 0.00
35129 , 229 , 0.00 , 0.00
35156 , 229 , 0.00 , 0.00
35184 , 229 , 0.00 , 0.00
35213 , 230 , 0.00 , 0.00
35240 , 230 , 0.00 , 0.00
35269 , 230 , 0.00 , 0.00
35297 , 230 , 0.00 , 0.00
35325 , 231 , 0.00 , 0.00
35353 , 232 , 0.00 , 0.00
35381 , 232 , 0.00 , 0.00
35409 , 232 , 0.00 , 0.00
35437 , 232 , 0.00 , 0.00
35466 , 232 , 0.00 , 0.00
35493 , 232 , 0.00 , 0.00
35521 , 232 , 0.00 , 0.00
35550 , 232 , 0.00 , 0.00
35577 , 232 , 0.00 , 0.00
35606 , 232 , 0.03 , 0.00
35634 , 232 , 0.00 , 0.00
35662 , 232 , 0.00 , 0.00
35690 , 232 , 0.00 , 0.00
35718 , 232 , 0.00 , 0.00
35746 , 232 , 0.00 , 0.00
35774 , 232 , 0.00 , 0.00
35803 , 232 , 0.00 , 0.00
35830 , 232 , 0.00 , 0.00
35859 , 232 , 0.00 , 0.00
35887 , 232 , 0.00 , 0.00
35914 , 232 , 0.00 , 0.00
35943 , 232 , 0.00 , 0.00
35971 , 232 , 0.00 , 0.00
35999 , 232 , 0.00 , 0.00
36027 , 232 , 0.00 , 0.00
36056 , 232 , 0.00 , 0.00
36083 , 232 , 0.00 , 0.00
36111 , 232 , 0.00 , 0.00
36140 , 232 , 0.00 , 0.00
36167 , 232 , 0.00 , 0.00
36196 , 232 , 0.00 , 0.00
36224 , 232 , 0.00 , 0.00
36251 , 232 , 0.00 , 0.00
36280 , 232 , 0.00 , 0.00
36307 , 232 , 0.00 , 0.00
36336 , 232 , 0.00 , 0.00
36364 , 232 , 0.00 , 0.00
36392 , 232 , 0.00 , 0.00
36420 , 232 , 0.00 , 0.00
36448 , 232 , 0.00 , 0.00
36476 , 232 , 0.00 , 0.00
36504 , 232 , 0.00 , 0.00
36533 , 232 , 0.00 , 0.00
36560 , 232 , 0.00 , 0.00
36589 , 232 , 0.00 , 0.00
36617 , 232 , 0.00 , 0.00
36644 , 232 , 0.00 , 0.00
36673 , 232 , 0.00 , 0.00
36701 , 232 , 0.00 , 0.00
36729 , 232 , 0.00 , 0.00
36757 , 232 , 0.00 , 0.00
36785 , 232 , 0.00 , 0.00
36813 , 232 , 0.00 , 0.00
36841 , 232 , 0.00 , 0.00
36870 , 232 , 0.00 , 0.00
36897 , 232 , 0.00 , 0.00
36926 , 232 , 0.00 , 0.00
36954 , 232 , 0.00 , 0.00
36981 , 232 , 0.00 , 0.00
37010 , 232 , 0.00 , 0.00
37038 , 232 , 0.00 , 0.00
37066 , 232 , 0.00 , 0.00
37094 , 232 , 0.00 , 0.00
37123 , 232 , 0.00 , 0.00
37150 , 232 , 0.00 , 0.00
37178 , 232 , 0.00 , 0.00
37207 , 232 , 0.00 , 0.00
37234 , 232 , 0.00 , 0.00
37263 , 232 , 0.00 , 0.00
37291 , 232 , 0.03 , 0.00
37318 , 232 , 0.00 , 0.00
37347 , 232 , 0.00 , 0.00
37374 , 232 , 0.00 , 0.00
37403 , 232 , 0.00 , 0.00
37431 , 232 , 0.00 , 0.00
37459 , 232 , 0.00 , 0.00
37487 , 232 , 0.00 , 0.00
37515 , 232 , 0.00 , 0.00
37543 , 232 , 0.00 , 0.00
37571 , 232 , 0.00 , 0.00
37600 , 232 , 0.00 , 0.00
37627 , 232 , 0.00 , 0.00
37656 , 232 , 0.00 , 0.00
37684 , 232 , 0.00 , 0.00
37711 , 232 , 0.00 , 0.00
37740 , 232 , 0.00 , 0.00
37768 , 232 , 0.00 , 0.00
37796 , 232 , 0.00 , 0.00
37824 , 232 , 0.00 , 0.00
37853 , 232 , 0.00 , 0.00
37880 , 232 , 0.00 , 0.00
37908 , 232 , 0.00 , 0.00
37937 , 232 , 0.00 , 0.00
37964 , 231 , 0.00 , 0.00
37993 , 231 , 0.00 , 0.00
38021 , 231 , 0.00 , 0.00
38048 , 230 , 0.00 , 0.00
38077 , 230 , 0.00 , 0.00
38105 , 230 , 0.00 , 0.00
38133 , 230 , 0.00 , 0.00
38161 , 230 , 0.00 , 0.00
38190 , 230 , 0.00 , 0.00
38217 , 229 , 0.00 , 0.00
38245 , 229 , 0.00 , 0.00
38274 , 229 , 0.00 , 0.00
38301 , 229 , 0.00 , 0.00
38330 , 229 , 0.00 , 0.00
38358 , 229 , 0.00 , 0.00
38386 , 229 , 0.00 , 0.00
38414 , 229 , 0.00 , 0.00
38441 , 229 , 0.00 , 0.00
38470 , 229 , 0.00 , 0.00
38498 , 229 , 0.00 , 0.00
38526 , 229 , 0.00 , 0.00
38554 , 229 , 0.00 , 0.00
38582 , 229 , 0.00 , 0.00
38610 , 229 , 0.00 , 0.00
38638 , 229 , 0.00 , 0.00
38667 , 229 , 0.00 , 0.00
38694 , 229 , 0.00 , 0.00
38723 , 229 , 0.00 , 0.00
38751 , 229 , 0.00 , 0.00
38778 , 229 , 0.00 , 0.00
38807 , 229 , 0.00 , 0.00
38835 , 229 , 0.00 , 0.00
38863 , 229 , 0.00 , 0.00
38891 , 229 , 0.00 , 0.00
38920 , 229 , 0.00 , 0.00
38947 , 229 , 0.00 , 0.00
38975 , 229 , 0.00 , 0.00
39004 , 229 , 0.00 , 0.00
39031 , 229 , 0.03 , 0.00
39060 , 229 , 0.00 , 0.00
39088 , 229 , 0.00 , 0.00
39116 , 229 , 0.00 , 0.00
39144 , 229 , 0.00 , 0.00
39172 , 229 , 0.00 , 0.00
39200 , 229 , 0.00 , 0.00
39228 , 229 , 0.00 , 0.00
39257 , 229 , 0.00 , 0.00
39284 , 229 , 0.00 , 0.00
39312 , 229 , 0.00 , 0.00
39341 , 229 , 0.00 , 0.00
39368 , 229 , 0.00 , 0.00
39397 , 229 , 0.00 , 0.00
