 pres temp vfr mfr    comp
 +031.45 +025.05 +0.0000 +0.0000    Air
 +031.45 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.45 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.45 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.45 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0001    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0001    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0001    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0000    Air
 +031.44 +025.05 +0.0000 +0.0001    Air
 +031.44 +025.05 +0.0001 +0.0002    Air
 +031.44 +025.05 +0.0001 +0.0002    Air
 +031.44 +025.05 +0.0001 +0.0002    Air
 +031.44 +025.05 +0.0001 +0.0002    Air
 +031.44 +025.05 +0.0001 +0.0003    Air
 +031.44 +025.05 +0.0001 +0.0003    Air
 +031.44 +025.05 +0.0002 +0.0004    Air
 +031.44 +025.05 +0.0002 +0.0004    Air
 +031.44 +025.05 +0.0002 +0.0004    Air
 +031.44 +025.05 +0.0002 +0.0004    Air
 +031.44 +025.05 +0.0002 +0.0004    Air
 +031.44 +025.05 +0.0002 +0.0004    Air
 +031.44 +025.05 +0.0002 +0.0004    Air
 +031.44 +025.05 +0.0002 +0.0004    Air
 +031.44 +025.05 +0.0002 +0.0004    Air
