=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.04.18 12:40:50 =~=~=~=~=~=~=~=~=~=~=~=
23772,2154,581,152,10
24609,2154,581,152,10
25448,2154,581,152,10
26356,2154,583,140,7
27195,2154,583,140,7
28034,2154,583,140,7
28942,2040,557,130,7
29780,2040,557,130,7
30618,2040,557,130,7
31526,1974,532,120,10
32365,1974,532,120,10
33204,1974,532,120,10
34112,1872,511,109,10
34950,1872,511,109,10
35788,1872,511,109,10
36697,1770,496,104,13
37535,1770,496,104,13
38373,1770,496,104,13
39281,1770,491,94,13
40120,1770,491,94,13
40958,1770,491,94,13
41867,1806,498,97,13
42704,1806,498,97,13
43543,1806,498,97,13
44451,1863,519,101,14
45290,1863,519,101,14
46128,1863,519,101,14
47037,1917,529,97,16
47876,1917,529,97,16
48713,1917,529,97,16
49622,1833,501,97,14
50460,1833,501,97,14
51299,1833,501,97,14
52207,1803,482,96,15
53046,1803,482,96,15
53883,1803,482,96,15
54792,1788,477,96,15
55630,1788,477,96,15
56469,1788,477,96,15
57377,1863,495,98,13
58216,1863,495,98,13
59055,1863,495,98,13
59963,1824,487,106,15
60801,1824,487,106,15
61639,1824,487,106,15
62547,1791,482,107,13
63386,1791,482,107,13
64224,1791,482,107,13
65133,1878,505,118,16
65971,1878,505,118,16
66809,1878,505,118,16
67718,1938,518,113,16
68556,1938,518,113,16
69395,1938,518,113,16
70302,1872,497,106,15
71141,1872,497,106,15
71980,1872,497,106,15
72888,1905,497,108,12
73726,1905,497,108,12
74565,1905,497,108,12
75473,1890,505,102,11
76312,1890,505,102,11
77150,1890,505,102,11
78058,1869,499,103,11
78897,1869,499,103,11
79735,1869,499,103,11
80644,1911,505,105,10
81482,1911,505,105,10
82321,1911,505,105,10
83229,1797,475,101,12
84067,1797,475,101,12
84905,1797,475,101,12
85814,1794,463,94,9
86651,1794,463,94,9
87490,1794,463,94,9
88398,1839,471,101,9
89237,1839,471,101,9
90076,1839,471,101,9
90984,1749,453,93,5
91822,1749,453,93,5
92660,1749,453,93,5
93569,1737,453,98,5
94407,1737,453,98,5
95246,1737,453,98,5
96154,1791,468,105,11
96993,1791,468,105,11
97830,1791,468,105,11
98739,1617,430,95,11
99577,1617,430,95,11
100416,1617,430,95,11
101324,1557,407,91,11
102162,1557,407,91,11
103001,1557,407,91,11
103909,1626,432,105,10
104818,1644,441,106,11
105726,1707,456,105,9
106635,1800,496,114,13
107543,1779,496,106,16
108451,1869,512,116,22
109361,1845,499,114,23
110269,1836,504,120,20
111177,1881,512,125,21
112086,1947,525,124,24
112994,1893,503,114,28
113902,1875,489,109,28
114810,1902,499,112,30
115649,1902,499,112,30
116488,1902,499,112,30
117396,1911,502,107,27
118235,1911,502,107,27
119073,1911,502,107,27
119982,1920,502,105,23
120819,1920,502,105,23
121658,1920,502,105,23
122566,1875,494,97,21
123405,1875,494,97,21
124242,1875,494,97,21
125152,1881,500,96,23
125990,1881,500,96,23
126828,1881,500,96,23
127737,1935,498,90,23
128575,1935,498,90,23
129414,1935,498,90,23
130322,1926,498,87,23
131161,1926,498,87,23
131998,1926,498,87,23
132907,1881,498,103,21
133745,1881,498,103,21
134584,1881,498,103,21
135492,2049,551,103,18
136331,2049,551,103,18
137168,2049,551,103,18
138078,2121,568,108,17
138915,2121,568,108,17
139754,2121,568,108,17
140662,2106,563,108,15
141501,2106,563,108,15
142340,2106,563,108,15
143248,2088,550,114,17
144087,2088,550,114,17
144924,2088,550,114,17
145832,2145,565,124,18
146671,2145,565,124,18
147510,2145,565,124,18
148418,2169,561,127,14
149257,2169,561,127,14
150095,2169,561,127,14
151004,2073,533,122,12
151841,2073,533,122,12
152680,2073,533,122,12
153588,2043,528,123,9
154427,2043,528,123,9
155266,2043,528,123,9
156174,2073,540,126,11
157011,2073,540,126,11
157850,2073,540,126,11
158758,2088,535,120,13
159597,2088,535,120,13
160435,2088,535,120,13
161344,1914,489,118,16
162182,1914,489,118,16
163020,1914,489,118,16
163929,1872,489,120,17
164767,1872,489,120,17
165606,1872,489,120,17
166514,1887,477,115,17
167353,1887,477,115,17
168190,1887,477,115,17
169100,1911,482,115,14
169937,1911,482,115,14
170776,1911,482,115,14
171684,1860,467,110,16
172523,1860,467,110,16
173361,1860,467,110,16
174269,1866,479,108,16
175108,1866,479,108,16
175946,1866,479,108,16
176855,1908,494,116,16
177693,1908,494,116,16
178531,1908,494,116,16
179439,1848,484,108,17
180278,1848,484,108,17
181116,1848,484,108,17
182025,1878,484,115,17
182863,1878,484,115,17
183701,1878,484,115,17
184609,1962,507,113,15
185448,1962,507,113,15
186287,1962,507,113,15
187195,2082,537,113,12
188034,2082,537,113,12
188871,2082,537,113,12
189779,1965,506,100,11
190618,1965,506,100,11
191457,1965,506,100,11
192365,1884,497,105,11
193204,1884,497,105,11
194041,1884,497,105,11
194951,1878,497,104,12
195789,1878,497,104,12
196627,1878,497,104,12
1
