=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.04.18 12:51:40 =~=~=~=~=~=~=~=~=~=~=~=
9938,1635,442,118,11
10776,1635,442,118,11
11615,1635,442,118,11
12523,1632,447,117,13
13362,1632,447,117,13
14199,1632,447,117,13
15109,1623,438,117,11
15946,1623,438,117,11
16785,1623,438,117,11
17693,1608,433,117,8
18532,1608,433,117,8
19369,1608,433,117,8
20278,1608,433,118,8
21116,1608,433,118,8
21955,1608,433,118,8
22863,1650,448,123,14
23701,1650,448,123,14
24540,1650,448,123,14
25448,1653,444,120,11
26356,1776,470,115,12
27266,1815,473,119,16
28174,1836,483,126,20
29082,1725,456,114,21
29990,1764,469,115,22
30899,1710,446,109,25
31807,1722,446,103,26
32715,1653,426,103,28
33623,1611,413,93,23
34531,1566,409,88,26
35439,1470,393,93,28
36347,1401,377,79,25
37186,1401,377,79,25
38024,1401,377,79,25
38932,1338,359,79,22
39771,1338,359,79,22
40608,1338,359,79,22
41518,1467,396,88,21
42355,1467,396,88,21
43194,1467,396,88,21
44102,1371,370,85,21
44940,1371,370,85,21
45778,1371,370,85,21
46728,1389,384,85,20
47611,1389,384,85,20
48452,1389,384,85,20
49360,1398,390,90,19
50199,1398,390,90,19
51038,1398,390,90,19
51945,1377,382,84,17
52784,1377,382,84,17
53663,1377,382,84,17
54572,1443,395,92,17
55451,1443,395,92,17
56333,1443,395,92,17
57284,1416,389,95,14
58166,1416,389,95,14
59006,1416,389,95,14
59915,1407,374,89,12
60753,1407,374,89,12
61633,1407,374,89,12
62545,1437,380,99,14
63383,1437,380,99,14
64222,1437,380,99,14
65130,1476,391,89,13
65968,1476,391,89,13
66806,1476,391,89,13
67715,1407,372,85,17
68553,1407,372,85,17
69391,1407,372,85,17
70299,1464,390,82,14
71138,1464,390,82,14
71975,1464,390,82,14
72884,1449,383,80,11
73722,1449,383,80,11
74560,1449,383,80,11
75468,1374,359,76,11
76306,1374,359,76,11
77145,1374,359,76,11
78053,1374,359,76,11
78891,1374,359,76,11
79770,1374,359,76,11
80678,1296,334,68,10
81558,1296,334,68,10
82439,1296,334,68,10
83388,1374,350,72,11
84227,1374,350,72,11
85106,1374,350,72,11
86055,1410,370,80,11
86894,1410,370,80,11
87774,1410,370,80,11
88723,1389,364,80,9
89561,1389,364,80,9
90440,1389,364,80,9
91390,1443,376,87,10
92228,1443,376,87,10
93108,1443,376,87,10
94058,1434,373,91,7
94896,1434,373,91,7
95775,1434,373,91,7
96684,1389,366,96,6
97563,1389,366,96,6
98444,1389,366,96,6
99394,1386,376,103,7
100232,1386,376,103,7
101111,1386,376,103,7
102020,1437,387,108,7
102858,1437,387,108,7
103696,1437,387,108,7
104604,1488,402,111,6
105443,1488,402,111,6
106280,1488,402,111,6
107189,1530,409,113,9
108027,1530,409,113,9
108865,1530,409,113,9
109773,1422,383,108,8
110612,1422,383,108,8
111450,1422,383,108,8
112358,1341,363,100,7
113196,1341,363,100,7
114034,1341,363,100,7
114942,1347,368,89,9
115780,1347,368,89,9
116619,1347,368,89,9
117526,1263,341,76,8
118365,1263,341,76,8
119202,1263,341,76,8
120111,1263,338,69,7
120949,1263,338,69,7
121787,1263,338,69,7
122695,1224,319,60,8
123533,1224,319,60,8
124371,1224,319,60,8
125280,1227,316,56,10
126117,1227,316,56,10
126956,1227,316,56,10
127864,1197,313,51,11
128702,1197,313,51,11
129541,1197,313,51,11
130449,1170,314,56,12
131287,1170,314,56,12
132124,1170,314,56,12
133032,1122,311,54,10
133871,1122,311,54,10
134709,1122,311,54,10
135617,1194,331,55,10
136456,1194,331,55,10
137293,1194,331,55,10
138202,1392,372,60,10
139040,1392,372,60,10
139878,1392,372,60,10
140786,1407,378,66,8
141625,1407,378,66,8
142462,1407,378,66,8
143371,1401,382,75,12
144209,1401,382,75,12
145047,1401,382,75,12
145955,1404,380,77,12
146793,1404,380,77,12
147632,1404,380,77,12
148540,1413,383,82,11
149378,1413,383,82,11
150215,1413,383,82,11
151123,1455,391,82,8
151962,1455,391,82,8
152800,1455,391,82,8
153708,1509,406,87,10
154547,1509,406,87,10
155384,1509,406,87,10
156293,1476,390,82,9
157131,1476,390,82,9
157969,1476,390,82,9
158877,1575,418,89,11
159716,1575,418,89,11
160553,1575,418,89,11
161462,1551,411,84,12
162299,1551,411,84,12
163138,1551,411,84,12
164046,1449,393,87,13
164884,1449,393,87,13
165723,1449,393,87,13
166631,1419,382,82,12
167469,1419,382,82,12
168307,1419,382,82,12
169216,1488,395,77,8
170053,1488,395,77,8
170892,1488,395,77,8
171800,1488,403,78,9
172638,1488,403,78,9
173476,1488,403,78,9
174385,1518,411,75,9
175222,1518,411,75,9
176061,1518,411,75,9
176969,1503,404,67,9
177807,1503,404,67,9
178646,1503,404,67,9
179554,1482,397,66,7
180391,1482,397,66,7
181230,1482,397,66,7
182137,1503,407,69,8
182976,1503,407,69,8
183814,1503,407,69,8
184722,1452,392,70,5
185561,1452,392,70,5
186398,1452,392,70,5
187307,1458,400,77,5
188145,1458,400,77,5
188983,1458,400,77,5
189891,1467,403,79,4
190730,1467,403,79,4
191567,1467,403,79,4
192476,1551,434,94,7
193314,1551,434,94,7
194153,1551,434,94,7
195060,1488,417,98,8
195899,1488,417,98,8
196738,1488,417,98,8
197646,1494,419,110,13
198483,1494,419,110,13
199322,1494,419,110,13
200230,1488,426,112,13
201068,1488,426,112,13
201907,1488,426,112,13
202815,1521,434,122,16
203653,1521,434,122,16
204491,1521,434,122,16
205400,1572,447,123,15
206237,1572,447,123,15
207076,1572,447,123,15
207993,4434,1315,573,101
208906,5457,1609,707,130
209864,8013,2347,1076,228
210781,9198,2691,1213,262
211689,9258,2689,1210,262
212597,9273,2696,1208,262
213506,9303,2699,1193,259
214414,9273,2684,1193,262
215322,9174,2665,1186,260
216230,9189,2660,1188,261
217139,6354,1798,745,178
218048,5337,1497,608,150
218955,2760,743,234,54
219835,2760,743,234,54
220677,2760,743,234,54
221585,1536,390,92,20
222424,1536,390,92,20
223261,1536,390,92,20
224169,1362,347,84,17
225008,1362,347,84,17
225846,1362,347,84,17
226754,1323,340,86,16
227592,1323,340,86,16
228430,1323,340,86,16
229339,1224,317,89,13
230176,1224,317,89,13
231015,1224,317,89,13
231922,1293,337,90,11
232761,1293,337,90,11
233598,1293,337,90,11
234508,1449,370,109,13
235345,1449,370,109,13
236225,1449,370,109,13
237178,1404,369,117,15
238062,1404,369,117,15
238946,1404,369,117,15
239857,1470,392,119,15
240696,1470,392,119,15
241533,1470,392,119,15
242442,1449,397,111,14
243280,1449,397,111,14
244159,1449,397,111,14
245070,1446,400,108,11
245908,1446,400,108,11
246747,1446,400,108,11
247655,1449,404,103,11
248493,1449,404,103,11
249331,1449,404,103,11
250240,1572,441,111,12
251077,1572,441,111,12
251916,1572,441,111,12
252823,1581,440,109,13
253662,1581,440,109,13
254499,1581,440,109,13
255408,1614,447,104,13
256246,1614,447,104,13
257084,1614,447,104,13
257992,1575,424,99,15
258831,1575,424,99,15
2
