=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.04.18 12:27:54 =~=~=~=~=~=~=~=~=~=~=~=
14493,1776,477,90,9
15332,1776,477,90,9
16240,1770,474,87,10
17078,1770,474,87,10
17916,1770,474,87,10
18826,1842,492,95,8
19663,1842,492,95,8
20502,1842,492,95,8
21410,1857,507,101,11
22249,1857,507,101,11
23088,1857,507,101,11
23996,1809,495,97,8
24834,1809,495,97,8
25672,1809,495,97,8
26580,1839,507,113,12
27419,1839,507,113,12
28258,1839,507,113,12
29166,1857,510,104,13
30004,1857,510,104,13
30842,1857,510,104,13
31751,1872,515,111,12
32589,1872,515,111,12
33428,1872,515,111,12
34377,1857,515,116,11
35216,1857,515,116,11
36096,1857,515,116,11
37045,1911,533,126,12
37924,1911,533,126,12
38804,1911,533,126,12
39754,1959,541,124,12
40634,1959,541,124,12
41513,1959,541,124,12
42422,1959,544,126,12
43301,1959,544,126,12
44140,1959,544,126,12
45048,1902,514,116,14
45886,1902,514,116,14
46725,1902,514,116,14
47633,1968,517,115,12
48472,1968,517,115,12
49351,1968,517,115,12
50264,1968,510,120,15
51102,1968,510,120,15
51940,1968,510,120,15
52849,2004,508,112,11
53687,2004,508,112,11
54525,2004,508,112,11
55434,2031,516,119,11
56272,2031,516,119,11
57111,2031,516,119,11
58019,2031,514,119,11
58857,2031,514,119,11
59696,2031,514,119,11
60604,2082,528,120,11
61443,2082,528,120,11
62281,2082,528,120,11
63190,2007,508,105,10
64027,2007,508,105,10
64866,2007,508,105,10
65774,2028,521,114,13
66682,2013,512,114,13
67591,1899,494,114,11
68500,1887,503,114,13
69408,1836,500,111,10
70317,1854,504,124,18
71226,1833,499,121,18
72134,1902,517,123,19
73042,1902,515,123,22
73951,1914,511,126,23
74860,1929,508,119,23
75768,2064,539,117,23
76677,2127,554,114,23
77515,2127,554,114,23
78354,2127,554,114,23
79262,2112,544,105,20
80101,2112,544,105,20
80939,2112,544,105,20
81848,2364,597,123,23
82757,2490,636,130,19
83665,2481,643,128,19
84576,2829,752,220,51
85486,3252,873,313,94
86395,3495,945,343,107
87305,3498,952,360,110
88213,3519,957,372,112
89121,3528,960,382,115
90030,3474,946,387,121
90939,3327,913,374,120
91847,3183,870,364,117
92756,3216,878,369,120
93594,3216,878,369,120
94433,3216,878,369,120
95341,2922,784,283,90
96180,2922,784,283,90
97018,2922,784,283,90
97927,2529,663,190,47
98764,2529,663,190,47
99603,2529,663,190,47
100511,2301,607,178,33
101350,2301,607,178,33
102188,2301,607,178,33
103097,2307,603,166,28
103936,2307,603,166,28
104773,2307,603,166,28
105681,2202,578,157,25
106520,2202,578,157,25
107359,2202,578,157,25
108267,2217,583,155,22
109106,2217,583,155,22
109943,2217,583,155,22
110852,2226,585,155,17
111690,2226,585,155,17
112529,2226,585,155,17
113437,2226,590,153,18
114276,2226,590,153,18
115115,2226,590,153,18
116023,2181,585,144,20
116860,2181,585,144,20
117699,2181,585,144,20
118608,2181,575,139,17
119446,2181,575,139,17
120285,2181,575,139,17
121193,2073,552,131,15
122032,2073,552,131,15
122870,2073,552,131,15
123779,2067,562,136,15
124617,2067,562,136,15
125456,2067,562,136,15
126364,2160,574,125,21
127203,2160,574,125,21
128040,2160,574,125,21
128949,1998,526,112,21
129858,2037,539,116,25
130766,2037,544,118,25
131675,2097,562,120,25
132583,1983,532,115,22
133492,2052,547,120,22
134401,2004,542,125,24
135309,2025,549,123,27
136218,2061,549,120,25
137126,2043,539,120,25
138035,2097,566,133,27
138944,2172,589,144,29
139852,2178,581,139,29
140762,2289,608,142,31
141599,2289,608,142,31
142509,2436,640,146,34
143346,2436,640,146,34
144185,2436,640,146,34
145093,2346,617,135,32
145932,2346,617,135,32
146770,2346,617,135,32
147679,2370,619,137,32
148517,2370,619,137,32
149355,2370,619,137,32
150263,2349,602,134,28
151102,2349,602,134,28
151941,2349,602,134,28
152849,2229,576,131,31
153688,2229,576,131,31
154525,2229,576,131,31
155435,2124,553,126,25
156272,2124,553,126,25
157111,2124,553,126,25
158019,2172,558,123,23
158858,2172,558,123,23
159696,2172,558,123,23
160605,2058,527,105,17
161442,2058,527,105,17
162281,2058,527,105,17
163190,2181,565,105,17
164029,2181,565,105,17
164867,2181,565,105,17
165775,2001,518,89,14
166614,2001,518,89,14
167452,2001,518,89,14
168360,2016,513,85,10
169199,2016,513,85,10
170038,2016,513,85,10
170946,1977,505,86,10
171784,1977,505,86,10
172622,1977,505,86,10
173531,1941,493,69,8
174369,1941,493,69,8
175208,1941,493,69,8
176116,1980,518,74,8
176954,1980,518,74,8
177793,1980,518,74,8
178701,1995,522,75,5
179539,1995,522,75,5
180377,1995,522,75,5
181286,2085,548,80,6
182125,2085,548,80,6
182963,2085,548,80,6
183871,1971,518,73,6
1
