=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.04.18 11:42:21 =~=~=~=~=~=~=~=~=~=~=~=
21245,1680,481,84,3
22125,1680,481,84,3
23075,1710,491,84,4
23955,1710,491,84,4
24835,1710,491,84,4
25785,1644,474,77,3
26664,1644,474,77,3
27544,1644,474,77,3
28494,1587,456,73,2
29374,1587,456,73,2
30254,1587,456,73,2
31204,1671,477,89,3
32083,1671,477,89,3
32963,1671,477,89,3
33913,1713,493,91,4
34793,1713,493,91,4
35673,1713,493,91,4
36623,1683,477,94,4
37502,1683,477,94,4
38382,1683,477,94,4
39332,1728,491,99,5
40212,1728,491,99,5
41092,1728,491,99,5
42042,1788,496,101,8
42921,1788,496,101,8
43801,1788,496,101,8
44751,1710,477,104,11
45631,1710,477,104,11
46511,1710,477,104,11
47460,1668,463,100,10
48340,1668,463,100,10
49220,1668,463,100,10
50169,1632,451,106,10
51050,1632,451,106,10
51930,1632,451,106,10
52880,1611,444,104,11
53760,1611,444,104,11
54639,1611,444,104,11
55588,1605,439,108,11
56469,1605,439,108,11
57349,1605,439,108,11
58299,1605,439,96,11
59179,1605,439,96,11
60058,1605,439,96,11
61008,1518,407,96,10
61888,1518,407,96,10
62768,1518,407,96,10
63718,1491,402,96,10
64598,1491,402,96,10
65477,1491,402,96,10
66427,1431,385,87,9
67307,1431,385,87,9
68188,1431,385,87,9
69137,1446,399,87,6
70018,1446,399,87,6
70897,1446,399,87,6
71846,1497,414,87,3
72727,1497,414,87,3
73607,1497,414,87,3
74557,1548,427,87,3
75437,1548,427,87,3
76316,1548,427,87,3
77266,1617,446,90,2
78146,1617,446,90,2
79026,1617,446,90,2
79976,1623,446,88,1
80856,1623,446,88,1
81735,1623,446,88,1
82685,1677,460,79,2
83565,1677,460,79,2
84446,1677,460,79,2
85395,1644,458,84,4
86275,1644,458,84,4
87155,1644,458,84,4
88107,2004,563,121,16
89057,2229,625,170,35
90008,2571,725,212,40
90958,2793,779,241,43
91909,2856,798,262,48
92860,3216,910,344,65
93813,3969,1115,434,87
94764,4296,1208,492,99
95715,4638,1311,530,104
96665,4827,1369,542,104
97616,4530,1290,509,92
98566,4398,1264,464,73
99516,4122,1179,436,69
100396,4122,1179,436,69
101276,4122,1179,436,69
102225,3867,1118,410,67
103106,3867,1118,410,67
103986,3867,1118,410,67
104936,3978,1139,407,65
105886,3750,1063,341,49
106836,2979,857,249,28
107787,2703,781,205,17
108737,2445,702,184,11
109686,2250,637,163,8
110637,2202,624,171,14
111586,2187,616,169,15
112536,2166,618,176,17
113486,2157,611,175,17
114436,1926,556,159,14
115386,1758,518,150,13
116336,1740,512,157,13
117216,1740,512,157,13
118095,1740,512,157,13
119046,1725,503,149,13
119925,1725,503,149,13
120805,1725,503,149,13
121755,1608,479,137,14
122635,1608,479,137,14
123514,1608,479,137,14
124465,1626,485,144,15
125344,1626,485,144,15
126224,1626,485,144,15
127173,1596,471,134,10
128054,1596,471,134,10
128933,1596,471,134,10
129883,1527,450,134,10
130762,1527,450,134,10
131643,1527,450,134,10
132592,1554,452,132,7
133473,1554,452,132,7
134352,1554,452,132,7
135302,1575,464,130,6
136181,1575,464,130,6
137062,1575,464,130,6
138011,1575,465,126,7
138850,1575,465,126,7
139729,1575,465,126,7
140680,1617,470,124,8
141559,1617,470,124,8
142398,1617,470,124,8
143348,1632,472,116,8
144228,1632,472,116,8
145067,1632,472,116,8
146017,1641,479,119,10
146896,1641,479,119,10
147776,1641,479,119,10
148725,1659,486,126,9
149564,1659,486,126,9
150445,1659,486,126,9
151395,1683,494,124,9
152275,1683,494,124,9
153157,1683,494,124,9
154107,1734,499,124,11
154945,1734,499,124,11
155825,1734,499,124,11
156776,1752,499,120,10
157616,1752,499,120,10
158454,1752,499,120,10
159363,1683,485,105,10
160201,1683,485,105,10
161040,1683,485,105,10
161989,1614,459,100,10
162831,1614,459,100,10
163670,1614,459,100,10
164578,1650,459,107,9
165416,1650,459,107,9
166255,1650,459,107,9
167163,1593,442,106,8
168002,1593,442,106,8
168841,1593,442,106,8
169750,1638,459,107,8
170588,1638,459,107,8
171426,1638,459,107,8
172335,1602,449,109,6
173173,1602,449,109,6
174012,1602,449,109,6
174920,1605,449,106,9
175759,1605,449,106,9
176598,1605,449,106,9
1
