time_ms,temp_0,temp_1,temp_0_1,diff_p,abs_p,sfm3300
0.73,822,779,43,42,252,0.0333
12.9,829,784,45,42,254,0.0
24.85,823,786,37,41,253,0.0
36.89,824,780,44,42,252,0.0
48.94,823,780,43,41,253,0.0
61.49,822,779,43,42,252,0.0
74.06,827,783,44,42,253,0.0
86.29,827,783,44,42,254,0.0
97.98,827,783,44,41,254,0.0
109.88,827,783,44,42,254,0.0
121.57,821,778,43,41,252,0.0
133.75,827,784,43,42,254,0.0
145.67,825,783,42,42,254,0.0
157.41,823,781,42,40,253,0.0
178.0,827,783,44,42,254,0.0
189.95,826,784,42,40,253,0.0
201.91,827,782,45,42,254,0.0
213.62,822,779,43,42,252,0.0
225.72,827,783,44,42,255,0.0
237.63,827,784,43,42,254,0.0
249.3,824,780,44,42,252,0.0
262.18,826,784,42,41,254,0.0
274.04,821,778,43,41,252,0.0
285.99,827,783,44,41,255,0.0
297.91,827,782,45,41,254,0.0
309.63,820,775,45,42,252,0.0
323.05,827,784,43,42,254,0.0
335.03,818,775,43,42,251,0.0
347.56,826,778,48,41,255,0.0
359.84,827,783,44,42,254,0.0
371.6,823,778,45,42,253,0.0
384.08,832,778,54,42,254,0.0
396.03,827,783,44,41,254,0.0
407.78,824,780,44,41,252,0.0
420.74,825,784,41,41,255,0.0
432.54,823,779,44,41,252,0.0
444.58,826,784,42,41,254,0.0
456.49,827,784,43,42,254,0.0
468.24,823,779,44,42,252,0.0
480.48,827,784,43,41,254,0.0
492.4,822,785,37,42,253,0.0
504.35,826,783,43,42,254,0.0
516.27,828,782,46,42,254,0.0
528.05,818,780,38,42,253,0.0
541.07,828,783,45,42,254,0.0
553.02,823,779,44,42,252,0.0
564.98,831,784,47,42,254,0.0
576.93,827,783,44,42,254,0.0
588.67,823,780,43,41,252,0.0
601.69,827,783,44,43,254,0.0
613.63,826,779,47,41,253,0.0
625.58,827,783,44,41,254,0.0
637.95,828,782,46,42,254,0.0
649.71,823,778,45,42,252,0.0
662.27,826,783,43,42,254,0.0
674.18,823,779,44,41,254,0.0
685.9,822,778,44,42,253,0.0
698.7,825,783,42,42,253,0.0
710.55,823,779,44,41,253,0.0
722.61,824,783,41,42,253,0.0
734.53,827,782,45,42,254,0.0
746.35,822,779,43,42,253,0.0
758.64,825,783,42,42,254,0.0
770.55,823,778,45,41,253,0.0
782.49,827,783,44,41,254,0.0
794.39,827,783,44,42,254,0.0
806.22,821,778,43,42,252,0.0
819.37,827,783,44,42,254,0.0
831.3,822,779,43,42,253,0.0
843.25,827,784,43,41,254,0.0
855.26,828,783,45,41,254,0.0
866.94,823,779,44,43,253,0.0
879.85,826,783,43,42,254,0.0
891.74,827,782,45,41,252,0.0
903.59,828,783,45,42,254,0.0
915.85,828,783,45,42,254,0.0
927.58,823,779,44,42,252,0.0
940.0,823,778,45,42,251,0.0
952.11,827,783,44,42,254,0.0
963.98,824,780,44,42,252,0.0
977.02,826,783,43,41,254,0.0
988.86,831,783,48,42,254,0.0
1001.76,832,786,46,42,255,0.0
1015.06,832,780,52,42,254,0.0
1028.33,831,783,48,42,254,0.0
1041.76,832,784,48,42,254,0.0
1054.56,831,783,48,42,253,0.0
1067.67,830,792,38,41,255,0.0
1080.46,830,782,48,41,253,0.0
1093.1,831,783,48,42,254,0.0
1106.57,833,785,48,42,255,0.0
1119.08,831,781,50,42,253,0.0
1132.67,833,784,49,43,254,0.0
1145.3,830,782,48,41,253,0.0
1157.91,831,791,40,41,255,0.0
1170.52,834,785,49,42,255,0.0
1182.87,829,781,48,42,253,0.0
1196.5,835,785,50,42,255,0.0
1209.06,830,782,48,43,253,0.0
1221.67,835,785,50,42,255,0.0
1234.21,833,786,47,43,254,0.0
1246.69,831,782,49,42,251,0.0
1259.71,834,784,50,42,255,0.0
1272.27,829,782,47,41,253,0.0
1285.28,834,783,51,41,254,0.0
1297.83,829,782,47,42,253,0.0
1310.28,828,781,47,42,253,-0.0333
1323.25,830,782,48,42,255,0.0
1335.89,830,782,48,42,253,0.0
1349.01,833,785,48,42,254,0.0
1361.56,831,782,49,42,254,0.0
1374.17,831,782,49,41,253,0.0
1387.58,831,785,46,42,254,0.0
1399.99,830,781,49,42,254,0.0
1413.62,831,786,45,43,254,0.0
1426.2,830,782,48,41,253,0.0
1438.86,834,784,50,41,254,0.0
1451.62,832,785,47,41,255,0.0
1464.07,831,777,54,41,254,0.0
1477.16,832,784,48,43,254,0.0
1489.73,829,781,48,42,253,0.0
1502.66,834,784,50,42,254,0.0
1515.25,831,783,48,42,253,0.0
1527.74,830,782,48,41,253,0.0
1540.57,831,782,49,43,253,0.0
1553.43,830,787,43,41,254,0.0
1566.62,832,784,48,42,254,0.0
1579.17,831,782,49,41,253,0.0
1591.78,831,783,48,41,253,0.0
1605.18,833,784,49,42,253,0.0
1617.65,831,781,50,42,253,0.0
1631.31,834,785,49,42,255,0.0
1643.89,827,783,44,42,254,0.0
1656.5,834,786,48,42,254,0.0
1669.12,834,786,48,42,255,0.0
1681.48,830,783,47,41,253,0.0
1695.14,831,783,48,42,254,-0.0333
1707.85,830,783,47,42,254,0.0
1720.49,834,786,48,42,254,0.0
1733.0,833,785,48,43,254,0.0
1745.36,829,782,47,42,254,0.0
1758.54,834,786,48,42,255,0.0
1771.1,831,779,52,41,253,0.0
1783.91,834,787,47,42,254,0.0
1796.48,831,784,47,43,254,0.0
1808.91,831,783,48,42,254,0.0
1821.67,835,786,49,43,255,0.0
1834.23,830,782,48,42,254,0.0
1847.25,836,785,51,41,255,0.0
1859.78,831,778,53,42,254,-0.0333
1872.36,830,781,49,41,253,0.0
1885.98,834,785,49,41,255,0.0
1898.44,831,783,48,42,254,0.0
1911.78,835,785,50,42,255,0.0
1924.32,831,783,48,41,254,0.0
1937.0,833,786,47,42,254,0.0
1950.05,835,791,44,41,255,0.0
1962.5,831,783,48,42,253,0.0
1976.02,834,787,47,42,255,0.0
1988.56,832,783,49,41,254,0.0
2001.16,835,784,51,41,254,0.0
2013.77,833,784,49,42,255,0.0
2026.12,831,783,48,42,254,0.0
2039.36,831,791,40,42,254,0.0
2051.95,830,783,47,42,253,0.0
2064.86,835,785,50,42,255,0.0
2077.37,831,783,48,42,254,0.0
2089.8,833,785,48,42,254,0.0
2102.58,833,787,46,43,255,0.0
2115.19,834,786,48,43,255,0.0
2128.01,833,787,46,43,254,0.0
2140.58,829,780,49,43,253,0.0
2154.33,830,782,48,42,254,0.0
2167.86,834,785,49,42,255,0.0
2180.32,832,781,51,42,253,0.0
