time_ms,temp_0,temp_1,temp_0_1,diff_p,abs_p,sfm3300
96.03,809,784,25,45,254,0.0
106.01,810,784,26,44,254,0.0
116.0,810,783,27,44,252,0.0
126.0,805,780,25,44,253,0.0
136.02,807,785,22,45,254,0.0
146.0,808,784,24,45,254,0.0
156.0,804,780,24,45,251,0.0
166.01,809,784,25,45,254,0.0
176.0,808,782,26,45,254,0.0
186.02,803,779,24,44,252,0.0
196.01,808,784,24,45,254,0.0
206.0,809,785,24,44,254,0.0333
216.01,804,779,25,44,252,0.0
226.03,804,779,25,46,253,0.0
236.01,809,784,25,45,254,0.0
246.01,808,784,24,44,254,0.0
256.02,806,781,25,44,252,0.0
266.02,808,783,25,45,254,0.0
276.0,809,783,26,45,253,-0.0333
286.01,805,778,27,45,252,0.0
296.03,804,783,21,43,254,0.0
306.0,809,783,26,45,253,0.0
316.01,804,777,27,44,252,0.0
326.03,804,777,27,44,252,0.0
336.01,803,779,24,45,252,0.0
346.0,807,783,24,44,253,-0.0333
356.02,804,778,26,45,251,0.0
366.0,809,783,26,45,254,0.0
376.01,808,784,24,45,253,0.0
386.04,802,774,28,45,251,0.0
396.0,804,778,26,45,252,-0.0333
406.01,808,782,26,45,254,0.0
416.0,809,782,27,45,253,0.0
426.01,805,778,27,43,253,0.0
436.0,809,783,26,45,253,0.0
446.0,810,783,27,44,253,0.0
459.09,806,778,28,43,252,0.0
466.04,805,777,28,44,252,0.0
476.0,803,783,20,43,253,0.0
486.01,804,778,26,45,251,0.0
496.01,804,778,26,44,252,0.0
506.01,810,783,27,44,254,0.0
526.01,805,778,27,43,252,0.0
536.02,812,784,28,45,252,0.0
546.0,809,783,26,44,253,0.0
556.0,802,779,23,43,253,0.0
566.01,804,779,25,45,251,0.0
576.0,809,783,26,44,254,0.0
586.01,807,777,30,43,252,0.0
596.03,806,778,28,44,252,0.0
606.0,809,784,25,44,253,0.0
616.0,807,784,23,44,253,0.0
626.02,804,779,25,44,252,0.0
636.01,814,777,37,44,253,0.0
646.01,810,784,26,45,253,0.0
656.02,804,777,27,45,252,0.0
666.04,804,780,24,44,251,0.0
676.01,809,784,25,44,254,0.0
686.0,806,784,22,45,254,0.0
696.0,805,779,26,45,252,0.0
706.01,809,784,25,44,254,0.0
716.0,809,782,27,45,253,0.0
726.0,804,778,26,45,252,0.0
736.0,804,776,28,45,251,0.0
746.0,807,784,23,45,253,0.0
756.0,809,782,27,45,254,0.0
766.02,805,777,28,46,252,0.0
776.01,809,784,25,43,253,0.0
786.0,810,782,28,45,254,0.0
796.02,805,779,26,44,252,0.0
806.04,808,784,24,44,253,0.0
816.01,808,782,26,46,254,0.0
826.0,803,777,26,44,252,0.0
836.0,804,778,26,45,252,0.0
846.0,809,784,25,43,254,0.0
856.01,808,782,26,45,254,-0.0333
866.0,805,779,26,45,253,0.0
876.01,810,784,26,44,253,0.0
886.0,811,781,30,44,253,0.0
896.01,802,778,24,44,252,0.0
906.0,801,783,18,44,250,0.0
916.01,804,780,24,44,253,0.0
926.0,807,784,23,44,252,0.0
936.03,805,779,26,45,252,0.0
946.0,809,784,25,43,253,0.0
956.01,808,783,25,45,252,0.0
966.02,803,780,23,44,251,0.0
976.02,808,784,24,45,254,0.0
986.0,806,783,23,45,253,0.0
