time_ms,temp_0,temp_1,temp_0_1,diff_p,abs_p,sfm3300
-9.4,810,787,23,49,260,0.0
0.59,807,785,22,50,257,0.0
10.6,811,787,24,49,260,0.0
20.6,807,783,24,49,257,0.0
30.58,812,788,24,49,260,0.0
40.58,808,780,28,50,258,0.0
50.59,807,783,24,50,258,0.0
60.59,811,788,23,49,259,0.0
70.59,812,787,25,49,259,0.0
80.58,806,783,23,49,259,0.0
90.62,811,788,23,49,261,0.0
100.58,812,788,24,50,259,0.0
110.6,807,783,24,50,258,0.0
120.59,806,780,26,48,259,0.0
130.6,812,787,25,51,259,0.0
140.58,811,787,24,49,259,0.0
150.59,806,784,22,50,259,0.0
160.6,812,788,24,48,259,0.0
170.59,811,787,24,50,259,0.0
180.6,803,783,20,50,256,0.0
190.58,811,787,24,51,259,0.0
200.59,811,786,25,49,260,0.0
210.61,808,784,24,49,258,0.0
220.6,810,787,23,49,260,0.0
230.59,811,787,24,51,259,0.0
240.58,807,782,25,50,258,0.0
250.59,806,783,23,50,257,0.0
260.59,811,787,24,49,259,0.0
270.59,809,783,26,50,258,0.0
280.58,808,783,25,49,258,0.0333
290.6,812,786,26,50,259,0.0
300.59,812,788,24,49,260,0.0
310.59,808,783,25,49,258,0.0
320.58,812,787,25,49,259,0.0
330.58,812,787,25,49,259,0.0
340.6,808,784,24,50,259,0.0
350.58,812,788,24,49,260,0.0
360.58,816,792,24,50,260,0.0
370.58,808,784,24,48,258,0.0
380.59,808,781,27,50,258,0.0
390.59,810,788,22,50,260,0.0
400.59,806,784,22,48,258,0.0
410.59,805,780,25,49,258,0.0
420.6,807,784,23,49,257,0.0
430.58,808,784,24,50,259,0.0
440.6,805,780,25,48,257,0.0
450.58,812,784,28,49,258,0.0
460.6,811,788,23,49,259,0.0
470.59,802,780,22,50,259,0.0
480.6,808,782,26,49,258,0.0
490.59,809,783,26,50,257,0.0
500.6,803,781,22,48,256,0.0
510.61,809,783,26,50,259,0.0
520.6,804,779,25,50,258,0.0
530.6,811,787,24,49,260,0.0
540.61,801,781,20,51,256,0.0
550.58,811,787,24,49,260,0.0
560.59,808,782,26,49,258,0.0
570.6,806,780,26,50,257,0.0
580.62,807,782,25,50,257,-0.0333
590.58,809,788,21,49,259,0.0
600.6,807,783,24,50,258,0.0
610.58,803,779,24,50,256,0.0
620.58,811,786,25,48,259,0.0
630.58,801,777,24,50,255,0.0
640.59,806,784,22,49,259,0.0
650.59,810,788,22,50,260,0.0
660.59,811,787,24,50,260,0.0333
670.61,809,782,27,49,258,0.0
680.6,807,783,24,50,260,0.0
690.6,811,787,24,49,260,0.0
700.59,807,783,24,50,258,0.0
710.58,811,788,23,49,259,0.0
720.58,804,781,23,48,259,0.0
730.59,806,783,23,48,258,0.0
740.62,812,788,24,48,259,0.0
750.59,810,787,23,50,260,0.0
760.6,807,782,25,49,258,0.0
770.63,807,783,24,51,257,0.0
780.58,811,788,23,50,260,0.0
790.59,805,784,21,49,257,0.0
800.62,807,782,25,48,258,0.0
810.6,810,784,26,50,262,0.0
820.58,811,786,25,49,259,0.0
830.61,806,784,22,51,258,-0.0333
840.58,811,787,24,49,260,0.0
850.58,810,788,22,49,259,0.0
860.6,808,782,26,50,258,0.0
870.59,806,781,25,49,257,0.0
880.6,807,781,26,49,258,0.0
890.6,807,783,24,49,258,0.0
900.59,808,781,27,48,257,0.0
910.58,810,788,22,50,259,0.0
920.6,808,784,24,48,258,0.0
930.72,808,784,24,50,258,0.0
940.58,811,786,25,51,260,0.0
950.59,807,783,24,50,258,0.0
960.59,807,783,24,48,258,0.0
970.6,811,787,24,50,259,0.0
980.59,812,788,24,49,259,0.0
