time_ms,temp_0,temp_1,temp_0_1,diff_p,abs_p,sfm3300
-6.01,811,790,21,45,253,0.0
3.98,812,782,30,44,253,0.0
13.99,811,785,26,44,252,0.0
24.0,802,777,25,44,253,0.0
33.98,811,784,27,44,254,0.0
43.99,810,785,25,43,254,0.0
53.99,804,775,29,44,251,-0.0333
63.98,810,785,25,45,254,0.0
73.98,804,776,28,43,252,0.0
83.98,810,784,26,44,253,0.0
93.98,808,779,29,45,251,0.0
103.98,810,784,26,45,255,0.0
113.99,811,783,28,44,253,0.0
123.98,805,778,27,45,252,0.0
133.99,811,783,28,44,254,0.0
143.99,808,783,25,44,254,0.0
154.0,807,777,30,44,252,0.0
163.99,808,785,23,43,254,0.0
173.99,808,779,29,44,254,0.0
183.99,806,779,27,43,252,0.0
194.0,809,781,28,44,251,0.0
203.98,810,782,28,44,253,0.0
214.0,805,779,26,45,252,0.0
223.98,806,780,26,43,251,0.0
233.98,809,782,27,44,254,0.0
243.98,806,778,28,44,252,0.0
254.01,803,774,29,44,251,0.0
263.98,809,784,25,44,252,0.0
273.98,804,778,26,44,252,0.0
283.98,806,780,26,45,253,0.0
294.5,811,784,27,45,253,0.0
303.99,810,783,27,45,254,-0.0333
313.99,805,779,26,45,253,0.0
323.98,809,784,25,45,254,0.0
334.0,809,784,25,44,253,0.0
343.99,799,777,22,44,250,0.0
354.01,811,776,35,44,254,0.0
363.98,808,783,25,45,253,0.0
373.99,800,778,22,43,251,0.0
384.02,803,776,27,45,252,0.0
393.99,808,783,25,44,253,0.0
403.98,810,782,28,44,253,0.0
414.0,808,777,31,46,252,0.0
423.99,806,782,24,45,253,0.0
433.98,810,782,28,44,254,0.0
443.98,805,773,32,45,250,0.0
453.99,808,782,26,44,254,0.0
463.98,810,784,26,44,254,0.0
473.98,804,777,27,44,251,0.0
483.98,809,782,27,45,254,0.0
493.98,810,782,28,45,253,0.0
503.98,806,778,28,44,252,0.0
514.02,806,776,30,45,252,0.0
523.99,809,781,28,45,253,0.0
533.98,805,777,28,44,252,0.0
543.98,806,779,27,44,251,0.0
553.98,808,777,31,45,252,0.0
563.99,811,782,29,44,253,0.0
574.01,807,777,30,45,251,0.0
583.99,807,783,24,44,253,0.0
593.98,809,782,27,44,253,0.0
603.99,802,775,27,45,250,0.0
613.99,808,777,31,43,251,0.0
623.98,807,783,24,44,255,0.0
633.98,804,777,27,45,252,-0.0333
643.98,806,776,30,44,251,0.0
653.99,808,782,26,45,253,0.0
663.98,805,778,27,44,252,0.0
673.99,805,775,30,43,251,0.0
683.99,805,780,25,43,251,0.0
693.98,808,778,30,45,252,0.0
703.98,804,779,25,44,252,0.0
713.99,809,781,28,44,253,0.0
723.98,809,783,26,44,253,0.0
733.98,800,775,25,44,251,0.0
743.99,809,782,27,46,254,0.0
753.98,809,782,27,44,253,0.0
763.98,806,777,29,44,252,0.0
774.02,805,776,29,43,251,0.0
783.98,810,782,28,45,254,-0.0333
793.98,804,778,26,44,251,0.0
803.98,805,777,28,44,252,-0.0333
813.99,810,783,27,45,253,0.0
823.98,808,782,26,44,253,0.0
833.99,803,779,24,44,251,0.0
843.99,809,782,27,45,253,0.0
853.98,811,782,29,44,254,0.0333
863.98,805,778,27,44,251,0.0
873.98,807,777,30,43,252,0.0
883.98,808,782,26,45,253,0.0
893.99,808,782,26,45,254,0.0
903.98,805,780,25,43,252,0.0
913.98,809,777,32,45,250,0.0
923.98,809,781,28,44,254,0.0
933.98,803,779,24,44,252,0.0
944.0,810,783,27,44,253,0.0
953.98,810,782,28,44,254,0.0
963.98,806,777,29,44,252,0.0
974.01,804,777,27,44,252,0.0
983.98,809,781,28,44,252,0.0
