1281696
1281696
Sensor initialized!
data_begin
time_ms , raw_val , point_flow , avg_flow
22677 , 237 , 56.70 , 58.27
22707 , 237 , 57.77 , 58.27
22737 , 237 , 57.30 , 58.26
22767 , 237 , 57.50 , 58.26
22798 , 237 , 56.70 , 58.26
22828 , 237 , 58.27 , 58.26
22858 , 237 , 59.00 , 58.28
22888 , 237 , 57.90 , 58.28
22918 , 237 , 57.40 , 58.28
22948 , 237 , 57.33 , 58.26
22978 , 237 , 59.13 , 58.28
23009 , 237 , 57.33 , 58.28
23038 , 237 , 57.20 , 58.28
23069 , 237 , 56.57 , 58.26
23099 , 237 , 57.03 , 58.26
23130 , 237 , 55.80 , 58.25
23159 , 237 , 57.73 , 58.24
23190 , 237 , 57.77 , 58.24
23220 , 237 , 58.90 , 58.25
23249 , 237 , 59.50 , 58.27
23280 , 237 , 57.57 , 58.28
23310 , 237 , 57.67 , 58.28
23341 , 237 , 58.67 , 58.27
23370 , 237 , 59.90 , 58.29
23401 , 237 , 58.50 , 58.30
23431 , 237 , 60.30 , 58.33
23461 , 237 , 59.30 , 58.35
23491 , 237 , 60.83 , 58.38
23522 , 237 , 60.47 , 58.41
23552 , 237 , 59.50 , 58.42
23581 , 237 , 59.50 , 58.44
23612 , 237 , 59.80 , 58.45
23642 , 237 , 60.17 , 58.48
23672 , 237 , 59.20 , 58.49
23702 , 237 , 61.10 , 58.53
23733 , 238 , 59.23 , 58.54
23762 , 238 , 60.53 , 58.56
23793 , 239 , 57.93 , 58.57
23823 , 238 , 57.60 , 58.56
23854 , 238 , 58.47 , 58.57
23883 , 238 , 58.70 , 58.59
23913 , 238 , 58.67 , 58.60
23944 , 238 , 60.20 , 58.62
23973 , 238 , 57.97 , 58.61
24004 , 237 , 60.67 , 58.62
24034 , 237 , 59.00 , 58.62
24065 , 237 , 60.13 , 58.64
24094 , 237 , 58.90 , 58.64
24125 , 237 , 60.17 , 58.65
24155 , 237 , 59.33 , 58.65
24184 , 237 , 59.73 , 58.67
24215 , 237 , 58.57 , 58.68
24245 , 237 , 58.67 , 58.70
24275 , 237 , 59.23 , 58.71
24305 , 237 , 57.60 , 58.71
24336 , 237 , 58.40 , 58.71
24366 , 237 , 58.70 , 58.71
24396 , 237 , 58.13 , 58.71
24426 , 237 , 58.47 , 58.71
24457 , 237 , 60.40 , 58.73
24486 , 237 , 59.23 , 58.73
24516 , 237 , 59.63 , 58.72
24547 , 237 , 58.17 , 58.71
24577 , 237 , 57.40 , 58.69
24607 , 238 , 60.13 , 58.71
24637 , 238 , 59.43 , 58.70
24668 , 238 , 57.93 , 58.68
24697 , 238 , 57.97 , 58.67
24728 , 238 , 57.83 , 58.66
24758 , 238 , 58.87 , 58.65
24788 , 238 , 58.97 , 58.65
24818 , 238 , 57.70 , 58.64
24848 , 238 , 59.40 , 58.64
24879 , 238 , 57.90 , 58.63
24908 , 238 , 58.37 , 58.64
24939 , 237 , 58.80 , 58.65
24969 , 237 , 57.40 , 58.65
24999 , 237 , 57.67 , 58.62
25029 , 237 , 58.10 , 58.61
25060 , 237 , 59.33 , 58.61
25090 , 237 , 59.23 , 58.61
25120 , 237 , 60.17 , 58.61
25150 , 237 , 59.93 , 58.61
25180 , 237 , 58.07 , 58.60
25210 , 237 , 60.17 , 58.62
25240 , 237 , 60.13 , 58.63
25271 , 237 , 58.00 , 58.63
25300 , 237 , 60.43 , 58.64
25331 , 237 , 59.97 , 58.65
25361 , 237 , 57.60 , 58.63
25392 , 237 , 60.13 , 58.64
25421 , 237 , 59.73 , 58.65
25452 , 237 , 59.67 , 58.67
25482 , 237 , 58.93 , 58.69
25511 , 237 , 59.00 , 58.70
25542 , 237 , 58.30 , 58.70
25572 , 237 , 57.17 , 58.69
25603 , 237 , 57.83 , 58.70
25632 , 237 , 58.60 , 58.72
25663 , 237 , 59.83 , 58.74
25693 , 237 , 59.67 , 58.77
25723 , 237 , 59.67 , 58.79
25753 , 237 , 61.70 , 58.83
25784 , 237 , 60.10 , 58.86
25814 , 237 , 59.57 , 58.89
25843 , 237 , 59.43 , 58.90
25874 , 237 , 61.43 , 58.92
25904 , 237 , 58.33 , 58.93
25934 , 237 , 58.20 , 58.93
25964 , 237 , 59.30 , 58.95
25995 , 237 , 60.60 , 58.97
26024 , 237 , 61.07 , 59.01
26055 , 237 , 58.00 , 59.01
26085 , 237 , 58.30 , 59.03
26115 , 237 , 59.10 , 59.05
26145 , 237 , 59.70 , 59.09
26175 , 237 , 59.73 , 59.11
26206 , 237 , 60.47 , 59.14
26235 , 237 , 60.13 , 59.15
26266 , 237 , 59.90 , 59.15
26296 , 237 , 60.60 , 59.18
26327 , 237 , 60.57 , 59.21
26356 , 237 , 59.77 , 59.22
26387 , 237 , 59.57 , 59.22
26417 , 237 , 58.90 , 59.22
26446 , 237 , 57.27 , 59.19
26477 , 237 , 58.13 , 59.18
26507 , 237 , 58.57 , 59.16
26537 , 237 , 59.47 , 59.15
26567 , 237 , 58.83 , 59.14
26598 , 237 , 59.80 , 59.15
26628 , 237 , 59.70 , 59.15
26658 , 237 , 59.27 , 59.14
26688 , 237 , 59.87 , 59.14
26719 , 237 , 58.60 , 59.12
26748 , 237 , 58.33 , 59.11
26778 , 237 , 58.00 , 59.08
26809 , 237 , 59.10 , 59.10
26839 , 237 , 60.63 , 59.13
26869 , 237 , 58.97 , 59.13
26899 , 237 , 57.97 , 59.12
26930 , 237 , 57.63 , 59.11
26959 , 237 , 58.63 , 59.10
26990 , 237 , 60.70 , 59.12
27020 , 237 , 59.13 , 59.11
27051 , 237 , 59.10 , 59.11
27080 , 237 , 60.63 , 59.12
27110 , 237 , 58.90 , 59.12
27141 , 237 , 58.13 , 59.10
27170 , 237 , 56.87 , 59.07
27201 , 237 , 57.07 , 59.04
27231 , 237 , 59.97 , 59.06
27261 , 237 , 58.67 , 59.06
27291 , 237 , 57.83 , 59.04
27322 , 237 , 59.00 , 59.06
27352 , 237 , 58.63 , 59.06
27382 , 237 , 59.50 , 59.07
27412 , 237 , 58.97 , 59.08
27442 , 237 , 58.87 , 59.08
27472 , 237 , 60.13 , 59.08
27502 , 237 , 59.57 , 59.08
27533 , 237 , 59.47 , 59.08
27563 , 237 , 58.03 , 59.08
27593 , 237 , 58.57 , 59.09
27623 , 237 , 58.70 , 59.08
27654 , 237 , 57.67 , 59.06
27683 , 237 , 57.33 , 59.05
27714 , 237 , 58.40 , 59.06
27744 , 237 , 57.70 , 59.06
27773 , 237 , 57.17 , 59.04
27804 , 237 , 57.80 , 59.03
27834 , 237 , 58.50 , 59.03
27865 , 237 , 58.40 , 59.02
27894 , 237 , 57.80 , 59.02
27925 , 237 , 57.30 , 59.01
27955 , 236 , 58.10 , 59.01
27985 , 236 , 58.40 , 59.02
28015 , 237 , 58.80 , 59.03
28045 , 237 , 57.17 , 59.02
28076 , 237 , 57.77 , 59.00
28105 , 237 , 58.03 , 58.99
28136 , 237 , 58.53 , 58.97
28166 , 237 , 57.50 , 58.95
28196 , 237 , 57.40 , 58.94
28226 , 237 , 57.73 , 58.92
28257 , 237 , 59.03 , 58.91
28286 , 237 , 58.13 , 58.91
28317 , 237 , 58.73 , 58.89
28347 , 237 , 57.53 , 58.87
28377 , 237 , 60.23 , 58.89
28407 , 237 , 61.23 , 58.90
28437 , 237 , 59.13 , 58.90
28468 , 237 , 59.80 , 58.90
28497 , 237 , 60.03 , 58.91
28528 , 237 , 59.80 , 58.92
28558 , 237 , 60.00 , 58.94
28589 , 237 , 59.17 , 58.96
28618 , 237 , 61.07 , 58.99
28649 , 237 , 59.03 , 58.99
28679 , 237 , 59.27 , 58.99
28708 , 237 , 58.67 , 58.98
28739 , 237 , 59.37 , 58.97
28769 , 237 , 58.63 , 58.94
28800 , 237 , 58.30 , 58.93
28829 , 237 , 59.27 , 58.92
28860 , 237 , 58.33 , 58.91
28890 , 237 , 57.60 , 58.87
28920 , 237 , 58.30 , 58.87
28950 , 237 , 58.47 , 58.88
28981 , 237 , 57.97 , 58.86
29010 , 237 , 57.50 , 58.83
29040 , 237 , 58.33 , 58.80
29071 , 237 , 57.07 , 58.79
29101 , 237 , 58.17 , 58.79
29131 , 237 , 57.30 , 58.78
29161 , 237 , 57.73 , 58.76
29192 , 237 , 59.07 , 58.75
29221 , 237 , 60.00 , 58.74
29252 , 237 , 58.07 , 58.72
29282 , 237 , 59.53 , 58.72
29313 , 237 , 59.97 , 58.71
29342 , 237 , 60.30 , 58.71
29372 , 237 , 60.40 , 58.72
29403 , 237 , 59.80 , 58.72
29432 , 237 , 59.23 , 58.72
29463 , 237 , 59.77 , 58.75
29493 , 237 , 60.13 , 58.77
29523 , 237 , 60.17 , 58.78
29553 , 237 , 59.67 , 58.79
29584 , 237 , 60.20 , 58.80
29614 , 237 , 60.40 , 58.81
29644 , 237 , 60.67 , 58.82
29674 , 237 , 58.93 , 58.81
29704 , 237 , 61.53 , 58.83
29734 , 237 , 60.27 , 58.85
29764 , 237 , 59.67 , 58.86
29795 , 237 , 60.17 , 58.88
29825 , 237 , 60.30 , 58.89
29855 , 237 , 58.33 , 58.87
29885 , 237 , 58.13 , 58.86
29916 , 237 , 58.73 , 58.87
29945 , 237 , 58.57 , 58.88
29975 , 237 , 57.63 , 58.87
30006 , 237 , 58.03 , 58.84
30035 , 237 , 59.47 , 58.84
30066 , 237 , 61.33 , 58.87
30096 , 237 , 59.63 , 58.86
30127 , 237 , 59.87 , 58.87
30156 , 237 , 58.80 , 58.87
30187 , 237 , 60.60 , 58.91
30217 , 237 , 59.47 , 58.93
30247 , 237 , 60.53 , 58.94
30277 , 236 , 61.00 , 58.96
30307 , 236 , 60.83 , 58.99
30338 , 237 , 59.60 , 59.00
30367 , 237 , 59.83 , 59.01
30398 , 237 , 62.07 , 59.04
30428 , 237 , 59.60 , 59.04
30458 , 237 , 60.47 , 59.06
30488 , 237 , 59.43 , 59.05
30519 , 237 , 60.50 , 59.06
30548 , 237 , 58.20 , 59.05
30579 , 237 , 59.13 , 59.06
30609 , 237 , 60.67 , 59.08
30639 , 237 , 59.60 , 59.09
30669 , 237 , 60.00 , 59.11
30699 , 237 , 58.70 , 59.13
30730 , 237 , 59.27 , 59.14
30759 , 237 , 58.60 , 59.14
30790 , 237 , 59.63 , 59.17
30820 , 237 , 57.97 , 59.17
30851 , 237 , 59.53 , 59.18
30880 , 237 , 60.50 , 59.20
30911 , 237 , 61.50 , 59.24
30941 , 237 , 59.90 , 59.27
30970 , 237 , 59.57 , 59.28
31001 , 237 , 58.83 , 59.28
31031 , 237 , 58.63 , 59.28
31062 , 237 , 59.10 , 59.30
31091 , 237 , 58.40 , 59.31
31122 , 237 , 58.30 , 59.31
31152 , 237 , 60.07 , 59.33
31182 , 237 , 60.33 , 59.35
31212 , 237 , 58.47 , 59.37
31243 , 237 , 60.50 , 59.39
31272 , 237 , 59.23 , 59.40
31302 , 237 , 59.63 , 59.41
31333 , 237 , 60.33 , 59.43
31363 , 237 , 60.57 , 59.46
31393 , 237 , 61.13 , 59.47
31423 , 237 , 60.27 , 59.46
31454 , 237 , 61.37 , 59.48
31483 , 237 , 60.33 , 59.48
31514 , 237 , 59.23 , 59.48
31544 , 237 , 57.93 , 59.46
31575 , 237 , 58.17 , 59.44
31604 , 237 , 60.53 , 59.45
31634 , 237 , 60.47 , 59.45
31665 , 237 , 59.40 , 59.45
31694 , 237 , 61.37 , 59.47
31725 , 237 , 61.00 , 59.49
31755 , 237 , 60.80 , 59.51
31785 , 237 , 58.97 , 59.51
31815 , 237 , 60.07 , 59.53
31846 , 237 , 58.80 , 59.52
31876 , 237 , 58.57 , 59.53
31905 , 237 , 60.27 , 59.55
31936 , 237 , 59.70 , 59.57
31966 , 237 , 58.53 , 59.57
31996 , 237 , 60.00 , 59.59
32026 , 237 , 60.23 , 59.62
32057 , 237 , 59.50 , 59.63
32087 , 237 , 61.10 , 59.67
32117 , 237 , 58.40 , 59.67
32147 , 237 , 57.83 , 59.68
32178 , 237 , 58.30 , 59.68
32207 , 237 , 58.53 , 59.68
32237 , 237 , 60.13 , 59.68
32268 , 237 , 57.87 , 59.68
32297 , 237 , 58.00 , 59.66
32328 , 237 , 57.70 , 59.64
32358 , 237 , 58.23 , 59.62
32389 , 237 , 58.37 , 59.60
32418 , 237 , 58.30 , 59.58
32449 , 237 , 58.73 , 59.58
32479 , 237 , 59.80 , 59.58
32509 , 237 , 59.37 , 59.57
32539 , 237 , 58.83 , 59.56
32569 , 237 , 58.77 , 59.55
32600 , 237 , 57.57 , 59.52
32629 , 237 , 57.87 , 59.50
32660 , 237 , 58.37 , 59.47
32690 , 237 , 58.27 , 59.47
32720 , 237 , 58.03 , 59.43
32750 , 237 , 58.77 , 59.42
32781 , 237 , 57.60 , 59.39
32811 , 237 , 57.73 , 59.37
32841 , 237 , 57.57 , 59.34
32871 , 237 , 57.63 , 59.34
32901 , 237 , 57.13 , 59.33
32931 , 237 , 57.73 , 59.32
32961 , 237 , 58.20 , 59.31
32992 , 237 , 59.27 , 59.33
33021 , 237 , 58.07 , 59.33
33052 , 237 , 60.63 , 59.34
33082 , 237 , 59.90 , 59.33
33113 , 237 , 59.80 , 59.33
33142 , 237 , 60.40 , 59.33
33173 , 237 , 60.43 , 59.35
33203 , 237 , 60.43 , 59.35
33232 , 237 , 60.57 , 59.36
33263 , 237 , 59.37 , 59.35
33293 , 237 , 59.13 , 59.33
33324 , 237 , 59.43 , 59.31
33353 , 237 , 60.30 , 59.32
33384 , 237 , 59.10 , 59.31
33414 , 237 , 59.17 , 59.29
33444 , 237 , 57.87 , 59.27
33474 , 237 , 58.03 , 59.24
33505 , 237 , 59.00 , 59.24
33534 , 237 , 60.10 , 59.24
33564 , 237 , 58.97 , 59.24
33595 , 237 , 57.97 , 59.23
33625 , 237 , 59.80 , 59.22
33655 , 237 , 59.40 , 59.22
33685 , 237 , 59.40 , 59.21
33716 , 237 , 59.17 , 59.22
33745 , 237 , 60.37 , 59.23
33776 , 237 , 60.40 , 59.25
33806 , 237 , 59.03 , 59.24
33836 , 237 , 60.20 , 59.26
33866 , 237 , 60.50 , 59.27
33896 , 237 , 60.27 , 59.27
33927 , 237 , 60.40 , 59.26
33956 , 237 , 59.17 , 59.25
33987 , 237 , 58.87 , 59.25
34017 , 237 , 57.47 , 59.23
34048 , 237 , 58.43 , 59.23
34077 , 237 , 60.00 , 59.24
34108 , 237 , 58.93 , 59.25
34138 , 237 , 57.50 , 59.24
34167 , 237 , 58.87 , 59.23
34198 , 237 , 58.50 , 59.21
34228 , 237 , 57.80 , 59.20
34258 , 237 , 57.97 , 59.17
34288 , 237 , 58.83 , 59.17
34319 , 237 , 59.97 , 59.17
34349 , 237 , 59.00 , 59.16
34379 , 237 , 58.23 , 59.14
34409 , 237 , 58.20 , 59.11
34440 , 237 , 57.83 , 59.08
34469 , 237 , 58.13 , 59.05
34499 , 237 , 59.10 , 59.04
34530 , 237 , 58.33 , 59.03
34560 , 237 , 58.37 , 59.03
34590 , 237 , 58.63 , 59.04
34620 , 237 , 59.80 , 59.03
34651 , 237 , 58.87 , 59.02
34680 , 237 , 58.33 , 59.01
34711 , 237 , 58.47 , 58.98
34741 , 237 , 59.57 , 58.96
34771 , 237 , 57.63 , 58.93
34801 , 237 , 58.67 , 58.93
34831 , 237 , 58.10 , 58.91
34862 , 237 , 58.73 , 58.91
34891 , 237 , 60.40 , 58.93
34922 , 237 , 59.13 , 58.91
34952 , 237 , 60.30 , 58.92
34982 , 237 , 59.77 , 58.93
35012 , 237 , 60.03 , 58.93
35043 , 237 , 58.97 , 58.92
35073 , 237 , 61.70 , 58.94
35103 , 237 , 59.43 , 58.93
35133 , 237 , 59.13 , 58.93
35163 , 237 , 60.40 , 58.96
35193 , 237 , 60.23 , 58.98
35223 , 237 , 59.60 , 58.99
35254 , 237 , 58.23 , 58.97
35283 , 237 , 59.73 , 58.99
35314 , 237 , 59.20 , 59.00
35344 , 237 , 60.03 , 59.02
35375 , 237 , 59.23 , 59.03
35404 , 237 , 60.50 , 59.05
35435 , 237 , 58.80 , 59.06
35465 , 237 , 59.77 , 59.07
35494 , 237 , 58.93 , 59.06
35525 , 236 , 61.03 , 59.08
35555 , 236 , 58.33 , 59.07
35586 , 237 , 59.57 , 59.08
35615 , 237 , 58.70 , 59.09
35646 , 237 , 58.33 , 59.10
35676 , 237 , 58.50 , 59.10
35706 , 237 , 59.17 , 59.11
35736 , 237 , 59.10 , 59.12
35766 , 237 , 57.70 , 59.11
35796 , 237 , 57.70 , 59.11
35826 , 237 , 58.20 , 59.11
35857 , 237 , 58.70 , 59.12
35887 , 237 , 59.27 , 59.14
35917 , 237 , 60.23 , 59.17
35947 , 237 , 60.83 , 59.20
35978 , 237 , 62.60 , 59.25
36007 , 237 , 60.83 , 59.26
36038 , 237 , 60.17 , 59.28
36068 , 237 , 60.90 , 59.29
36098 , 237 , 59.97 , 59.29
36128 , 237 , 59.10 , 59.28
36158 , 237 , 57.90 , 59.25
36189 , 237 , 58.43 , 59.23
36218 , 237 , 59.63 , 59.23
36249 , 237 , 59.80 , 59.22
36279 , 237 , 59.40 , 59.22
36310 , 237 , 60.93 , 59.24
36339 , 237 , 60.83 , 59.25
36370 , 237 , 60.30 , 59.25
36400 , 237 , 58.83 , 59.25
36429 , 237 , 61.03 , 59.27
36460 , 237 , 59.20 , 59.28
36490 , 237 , 57.43 , 59.27
36520 , 237 , 60.57 , 59.29
36550 , 237 , 59.57 , 59.28
36581 , 237 , 58.73 , 59.28
36611 , 237 , 59.47 , 59.30
36641 , 237 , 58.77 , 59.29
36671 , 237 , 58.27 , 59.28
36702 , 237 , 58.83 , 59.27
36731 , 237 , 58.70 , 59.27
36761 , 237 , 60.30 , 59.26
36792 , 237 , 57.90 , 59.24
36822 , 237 , 59.27 , 59.24
36852 , 237 , 59.33 , 59.23
36882 , 237 , 59.80 , 59.23
36913 , 237 , 60.70 , 59.23
36942 , 237 , 60.13 , 59.23
36973 , 237 , 60.50 , 59.24
37003 , 237 , 59.13 , 59.24
37033 , 237 , 60.80 , 59.28
37063 , 237 , 59.47 , 59.29
37093 , 237 , 60.50 , 59.29
37124 , 237 , 60.53 , 59.31
37153 , 237 , 60.03 , 59.33
37184 , 237 , 60.37 , 59.35
37214 , 237 , 60.23 , 59.37
37244 , 237 , 60.77 , 59.40
37274 , 238 , 60.17 , 59.42
37305 , 238 , 59.40 , 59.42
37335 , 239 , 60.00 , 59.42
37365 , 239 , 59.10 , 59.43
37395 , 239 , 58.00 , 59.42
37425 , 239 , 58.70 , 59.43
37455 , 239 , 59.53 , 59.45
37485 , 240 , 58.67 , 59.45
37516 , 240 , 59.87 , 59.46
37545 , 240 , 62.10 , 59.50
37576 , 239 , 59.90 , 59.51
37606 , 239 , 59.83 , 59.52
37637 , 239 , 59.13 , 59.52
37666 , 239 , 60.03 , 59.53
37696 , 239 , 59.70 , 59.54
37727 , 239 , 60.27 , 59.56
37756 , 239 , 60.23 , 59.57
37787 , 239 , 60.50 , 59.59
37817 , 239 , 58.77 , 59.60
37848 , 239 , 59.90 , 59.61
37877 , 238 , 60.70 , 59.63
37908 , 238 , 59.90 , 59.63
37938 , 238 , 60.67 , 59.64
37968 , 238 , 59.83 , 59.64
37998 , 238 , 59.23 , 59.63
38028 , 238 , 60.53 , 59.64
38059 , 238 , 60.30 , 59.65
38088 , 239 , 59.77 , 59.63
38119 , 238 , 59.57 , 59.63
38149 , 238 , 58.13 , 59.62
38179 , 238 , 59.27 , 59.61
38209 , 238 , 60.00 , 59.61
38240 , 238 , 59.27 , 59.61
38269 , 237 , 59.73 , 59.62
38300 , 237 , 59.63 , 59.62
38330 , 238 , 58.60 , 59.62
38360 , 238 , 57.97 , 59.59
38390 , 238 , 57.83 , 59.58
38420 , 238 , 58.70 , 59.56
38451 , 238 , 59.23 , 59.57
38480 , 238 , 58.13 , 59.55
38511 , 237 , 60.33 , 59.56
38541 , 237 , 58.37 , 59.54
38572 , 237 , 58.70 , 59.54
38601 , 237 , 59.03 , 59.54
38632 , 238 , 58.73 , 59.54
38662 , 238 , 58.17 , 59.54
38691 , 238 , 58.00 , 59.53
38722 , 238 , 57.53 , 59.51
38752 , 238 , 58.23 , 59.51
38782 , 238 , 56.53 , 59.49
38812 , 238 , 58.83 , 59.50
38843 , 238 , 59.20 , 59.51
38873 , 238 , 57.60 , 59.50
38903 , 238 , 57.40 , 59.49
38933 , 238 , 59.17 , 59.47
38964 , 238 , 57.90 , 59.45
38993 , 237 , 59.73 , 59.42
39023 , 237 , 59.10 , 59.40
39054 , 237 , 58.17 , 59.38
39084 , 237 , 59.33 , 59.36
39114 , 237 , 60.03 , 59.36
39144 , 238 , 59.70 , 59.37
39175 , 238 , 57.77 , 59.37
39204 , 238 , 60.87 , 59.39
39235 , 237 , 60.93 , 59.41
39265 , 237 , 60.10 , 59.41
39296 , 237 , 59.53 , 59.41
39325 , 237 , 57.70 , 59.38
39355 , 237 , 58.50 , 59.35
39386 , 237 , 57.80 , 59.33
39415 , 237 , 57.50 , 59.32
39446 , 237 , 58.37 , 59.29
39476 , 237 , 58.00 , 59.28
39506 , 238 , 58.17 , 59.29
39536 , 237 , 59.77 , 59.28
39567 , 237 , 60.27 , 59.28
39597 , 237 , 58.90 , 59.29
39626 , 237 , 58.77 , 59.28
39657 , 237 , 58.07 , 59.27
39687 , 237 , 58.53 , 59.27
39717 , 237 , 61.17 , 59.30
39747 , 237 , 60.33 , 59.31
39778 , 237 , 58.60 , 59.30
39808 , 237 , 57.97 , 59.30
39838 , 237 , 58.23 , 59.29
39868 , 237 , 57.70 , 59.27
39899 , 237 , 58.60 , 59.26
39928 , 237 , 57.73 , 59.23
39958 , 237 , 59.00 , 59.22
39989 , 237 , 58.20 , 59.20
40018 , 237 , 57.33 , 59.18
40049 , 237 , 57.73 , 59.15
40079 , 237 , 57.43 , 59.13
40110 , 237 , 57.53 , 59.10
40139 , 237 , 57.50 , 59.07
40170 , 237 , 57.20 , 59.04
40200 , 237 , 58.33 , 59.02
40230 , 237 , 58.23 , 59.00
40260 , 237 , 57.00 , 58.96
40290 , 237 , 57.27 , 58.93
40321 , 237 , 57.47 , 58.91
40350 , 236 , 58.50 , 58.90
40381 , 237 , 57.70 , 58.88
40411 , 237 , 58.97 , 58.89
40441 , 237 , 58.10 , 58.89
40471 , 237 , 57.50 , 58.87
40502 , 237 , 57.40 , 58.85
40531 , 237 , 57.47 , 58.83
40562 , 237 , 58.47 , 58.79
40592 , 237 , 56.93 , 58.76
40622 , 237 , 59.43 , 58.76
40652 , 237 , 57.30 , 58.74
40682 , 237 , 58.10 , 58.72
40713 , 236 , 56.37 , 58.69
40742 , 236 , 57.03 , 58.66
40773 , 237 , 56.40 , 58.62
40803 , 237 , 58.00 , 58.59
40834 , 237 , 56.13 , 58.57
40863 , 237 , 56.73 , 58.53
40894 , 237 , 56.90 , 58.50
40924 , 237 , 56.77 , 58.47
40953 , 237 , 56.10 , 58.42
40984 , 237 , 56.37 , 58.38
41014 , 237 , 55.63 , 58.35
41044 , 237 , 55.47 , 58.30
41074 , 237 , 55.53 , 58.25
41105 , 236 , 54.53 , 58.20
41135 , 236 , 55.63 , 58.16
41165 , 237 , 54.73 , 58.12
41195 , 237 , 54.57 , 58.08
41226 , 237 , 55.37 , 58.03
41255 , 237 , 55.13 , 57.99
41285 , 237 , 54.30 , 57.94
41316 , 237 , 55.87 , 57.90
41346 , 237 , 54.63 , 57.86
41376 , 236 , 54.83 , 57.83
41406 , 237 , 54.57 , 57.79
41437 , 237 , 54.90 , 57.76
41466 , 237 , 55.17 , 57.72
41497 , 237 , 54.03 , 57.67
41527 , 237 , 53.90 , 57.61
41556 , 237 , 53.47 , 57.56
41587 , 237 , 53.00 , 57.50
41617 , 237 , 52.53 , 57.44
41648 , 237 , 53.70 , 57.39
41677 , 237 , 51.60 , 57.32
41708 , 237 , 52.70 , 57.27
41738 , 237 , 52.17 , 57.22
41768 , 237 , 50.83 , 57.14
41798 , 237 , 51.53 , 57.09
41829 , 237 , 52.30 , 57.03
41859 , 237 , 52.10 , 56.96
41888 , 237 , 52.47 , 56.91
41919 , 237 , 52.90 , 56.86
41949 , 237 , 51.87 , 56.79
41979 , 236 , 49.67 , 56.70
42009 , 236 , 49.27 , 56.60
42040 , 236 , 47.57 , 56.48
42070 , 237 , 45.87 , 56.36
42100 , 237 , 45.27 , 56.22
42130 , 237 , 45.33 , 56.07
42161 , 237 , 44.57 , 55.92
42190 , 237 , 44.97 , 55.79
42220 , 237 , 44.03 , 55.63
42251 , 237 , 45.37 , 55.47
42280 , 237 , 44.23 , 55.31
42311 , 237 , 44.93 , 55.17
42341 , 237 , 44.10 , 55.03
42372 , 237 , 45.17 , 54.90
42401 , 237 , 43.77 , 54.76
42432 , 236 , 41.07 , 54.59
42462 , 236 , 40.47 , 54.41
42492 , 236 , 38.17 , 54.21
42522 , 237 , 37.13 , 54.00
42552 , 237 , 36.30 , 53.77
42583 , 237 , 35.33 , 53.52
42612 , 237 , 34.40 , 53.28
42643 , 237 , 34.90 , 53.04
42673 , 237 , 35.83 , 52.81
42703 , 237 , 35.03 , 52.58
42733 , 237 , 34.90 , 52.32
42764 , 237 , 34.00 , 52.05
42793 , 237 , 34.43 , 51.81
42824 , 237 , 34.43 , 51.58
42854 , 237 , 33.97 , 51.33
42884 , 237 , 34.23 , 51.10
42914 , 237 , 34.27 , 50.86
42944 , 237 , 34.47 , 50.62
42975 , 237 , 35.27 , 50.39
43004 , 237 , 35.60 , 50.16
43035 , 237 , 32.90 , 49.92
43065 , 237 , 30.87 , 49.65
43096 , 237 , 27.73 , 49.35
43125 , 237 , 24.83 , 49.02
43155 , 237 , 19.53 , 48.64
43186 , 237 , 12.60 , 48.20
43215 , 237 , 0.93 , 47.62
43245 , 237 , 0.40 , 47.04
43274 , 237 , 0.27 , 46.48
43303 , 237 , 0.27 , 45.91
43332 , 237 , 0.27 , 45.34
43362 , 237 , 0.27 , 44.75
43390 , 237 , 0.27 , 44.18
43419 , 237 , 0.27 , 43.59
43449 , 237 , 0.27 , 43.01
43478 , 237 , 0.27 , 42.44
43507 , 237 , 0.27 , 41.87
43536 , 237 , 0.27 , 41.30
43566 , 236 , 0.27 , 40.72
43594 , 236 , 0.27 , 40.15
43623 , 237 , 0.27 , 39.56
43653 , 237 , 0.27 , 38.99
43681 , 237 , 0.27 , 38.41
43711 , 237 , 0.27 , 37.85
43740 , 236 , 0.27 , 37.28
43769 , 236 , 0.27 , 36.72
43798 , 236 , 0.27 , 36.14
43828 , 236 , 0.23 , 35.58
43856 , 237 , 0.27 , 35.02
43885 , 237 , 0.27 , 34.45
43915 , 237 , 0.23 , 33.89
43943 , 237 , 0.20 , 33.33
43973 , 237 , 0.20 , 32.77
44002 , 237 , 0.20 , 32.21
44032 , 237 , 0.23 , 31.66
44060 , 237 , 0.20 , 31.11
44089 , 237 , 0.20 , 30.56
44119 , 237 , 0.23 , 30.01
44147 , 237 , 0.23 , 29.46
44177 , 237 , 0.23 , 28.92
44206 , 237 , 0.20 , 28.37
44235 , 237 , 0.13 , 27.82
44264 , 237 , 0.13 , 27.28
44294 , 237 , 0.13 , 26.72
44322 , 237 , 0.13 , 26.17
44351 , 237 , 0.13 , 25.63
44381 , 237 , 0.10 , 25.08
44409 , 237 , 0.10 , 24.53
44439 , 237 , 0.10 , 23.98
44468 , 237 , 0.10 , 23.44
44497 , 237 , 0.10 , 22.91
44526 , 237 , 0.13 , 22.37
44555 , 237 , 0.10 , 21.84
44584 , 237 , 0.13 , 21.32
44613 , 237 , 0.10 , 20.78
44643 , 237 , 0.10 , 20.27
44672 , 237 , 0.13 , 19.74
44701 , 237 , 0.10 , 19.22
44730 , 237 , 0.10 , 18.72
