pres	temp	vfr	mfr	comp
31.13	25.47	0.0211	0.0446	Air
31.13	25.47	0.0211	0.0446	Air
31.13	25.47	0.0211	0.0447	Air
31.13	25.47	0.0213	0.0449	Air
31.13	25.47	0.0213	0.0449	Air
31.13	25.47	0.0212	0.0449	Air
31.13	25.47	0.0213	0.0449	Air
31.13	25.47	0.0213	0.045	Air
31.13	25.47	0.0214	0.0452	Air
31.13	25.47	0.0214	0.0452	Air
31.13	25.47	0.0214	0.0452	Air
31.13	25.47	0.0214	0.0452	Air
31.13	25.47	0.0214	0.0453	Air
31.13	25.47	0.0214	0.0454	Air
31.13	25.47	0.0215	0.0454	Air
31.13	25.47	0.0215	0.0455	Air
31.13	25.47	0.0215	0.0454	Air
31.13	25.47	0.0215	0.0455	Air
31.13	25.47	0.0216	0.0456	Air
31.13	25.47	0.0216	0.0456	Air
31.12	25.47	0.0216	0.0456	Air
31.12	25.47	0.0216	0.0456	Air
31.12	25.47	0.0216	0.0457	Air
31.12	25.47	0.0217	0.0458	Air
31.12	25.47	0.0217	0.0458	Air
31.12	25.47	0.0217	0.0459	Air
31.12	25.47	0.0217	0.0459	Air
31.12	25.47	0.0218	0.0461	Air
31.12	25.47	0.0218	0.0461	Air
31.12	25.47	0.0218	0.0462	Air
31.12	25.47	0.0218	0.0461	Air
31.12	25.47	0.0218	0.0462	Air
31.12	25.47	0.022	0.0464	Air
31.12	25.47	0.022	0.0465	Air
31.12	25.47	0.022	0.0464	Air
31.12	25.47	0.022	0.0465	Air
31.12	25.47	0.022	0.0465	Air
31.12	25.47	0.022	0.0465	Air
31.12	25.47	0.022	0.0465	Air
31.12	25.47	0.022	0.0465	Air
31.12	25.47	0.022	0.0465	Air
31.12	25.47	0.0221	0.0467	Air
31.12	25.47	0.0221	0.0468	Air
31.12	25.47	0.0221	0.0468	Air
31.12	25.47	0.0221	0.0468	Air
31.12	25.47	0.0221	0.0468	Air
31.12	25.47	0.0222	0.047	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.11	25.47	0.0223	0.0471	Air
31.11	25.47	0.0223	0.0471	Air
31.11	25.47	0.0223	0.0471	Air
31.11	25.47	0.0223	0.0471	Air
31.11	25.47	0.0223	0.0471	Air
31.11	25.48	0.0223	0.0471	Air
31.12	25.48	0.0223	0.0471	Air
31.12	25.47	0.0223	0.0471	Air
31.11	25.48	0.0223	0.0472	Air
31.11	25.48	0.0224	0.0474	Air
31.11	25.48	0.0224	0.0474	Air
31.11	25.48	0.0225	0.0475	Air
31.11	25.48	0.0225	0.0475	Air
31.11	25.48	0.0225	0.0475	Air
31.11	25.48	0.0221	0.0467	Air
31.11	25.48	0.0219	0.0463	Air
31.11	25.48	0.0219	0.0463	Air
31.11	25.48	0.0219	0.0463	Air
31.11	25.48	0.0221	0.0467	Air
31.11	25.48	0.0222	0.0469	Air
31.11	25.48	0.0222	0.047	Air
31.11	25.48	0.0222	0.047	Air
31.11	25.48	0.0222	0.047	Air
31.11	25.48	0.0222	0.047	Air
31.11	25.48	0.0222	0.047	Air
31.11	25.48	0.0222	0.047	Air
31.11	25.48	0.0222	0.047	Air
31.11	25.48	0.0222	0.047	Air
31.11	25.48	0.0222	0.0469	Air
31.11	25.48	0.0222	0.047	Air
31.11	25.48	0.0222	0.0469	Air
31.11	25.48	0.0222	0.0469	Air
31.11	25.48	0.0222	0.0469	Air
31.11	25.48	0.0222	0.0469	Air
31.11	25.48	0.0222	0.0469	Air
31.11	25.48	0.0222	0.0469	Air
31.11	25.48	0.0222	0.0469	Air
31.11	25.48	0.0222	0.0469	Air
31.11	25.48	0.0222	0.0469	Air
31.11	25.48	0.0224	0.0474	Air
31.11	25.48	0.0246	0.052	Air
31.11	25.48	0.0254	0.0537	Air
31.11	25.48	0.0255	0.0539	Air
31.1	25.48	0.0255	0.0539	Air
31.1	25.48	0.0255	0.054	Air
31.1	25.48	0.0255	0.054	Air
31.1	25.48	0.0256	0.0541	Air
