10289.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -497
10412.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -496
10451.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -495
10490.00 , 0.028 , 0.00000 , 0.03500 , 0.03500 , 1 , -494
10614.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -493
10654.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -492
10693.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -491
10732.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -490
10855.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -489
10894.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -488
10933.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -487
10972.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -486
11096.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -485
11135.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -484
11174.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -483
11213.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -482
11336.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -481
11375.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -480
11414.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -479
11538.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -478
11577.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -477
11616.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -476
11655.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -475
11779.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -474
11818.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -473
11857.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -472
11896.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -471
12020.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -470
12059.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -469
12098.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -468
12137.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -471
12323.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -470
12362.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -469
12401.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -468
12440.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -467
12479.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -466
12603.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -465
12642.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -464
12681.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -463
12720.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -462
12843.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -461
12882.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -460
12921.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -459
13046.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -462
13147.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -461
13186.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -460
13225.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -459
13264.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -458
13303.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -457
13427.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -460
13528.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -459
13568.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -458
13607.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -457
13646.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -456
13685.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -455
13809.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -454
13848.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -453
13887.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -452
13926.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -455
14112.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -457
14174.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -459
14236.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -461
14299.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , -2 , -463
14361.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -462
14400.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -461
14439.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -460
14478.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -459
14517.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -458
14642.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -457
14681.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -456
14720.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -455
14759.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -458
14945.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -457
14984.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -456
15023.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -455
15062.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -454
15101.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -453
15225.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -452
15264.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -451
15303.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -450
15342.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -449
15465.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -448
15504.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -447
15543.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -446
15667.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -449
15769.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -451
15831.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , -2 , -453
15894.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -455
15956.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -457
16019.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -459
16081.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -461
16144.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -463
16206.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -465
16268.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -464
16308.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -463
16347.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -462
16386.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -465
16487.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -464
16526.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -463
16565.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -462
16689.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -465
16790.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -467
16852.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -469
16915.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -471
16977.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , -2 , -473
17040.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -472
17079.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -471
17118.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -470
17157.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -469
17196.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -468
17320.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -467
17359.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -466
17398.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -465
17437.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -464
17561.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -463
17600.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -462
17639.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -461
17763.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -460
17802.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -459
17841.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -458
17880.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -457
18003.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -456
18042.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -455
18081.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -454
18120.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -453
18244.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -452
18283.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -451
18322.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -450
18361.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -449
18485.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -448
18524.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -447
18563.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -446
18687.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -445
18726.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -444
18765.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -443
18804.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -446
18990.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -445
19029.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -444
19068.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -443
19107.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -446
19208.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -448
19271.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -450
19333.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -452
19396.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -454
19458.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -453
19497.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -452
19536.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -451
19575.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -450
19699.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -453
19800.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -452
19839.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -451
19879.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -450
19918.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -449
19957.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -448
20081.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -451
20182.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -453
20244.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -455
20307.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -457
20369.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -459
20432.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -458
20471.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -457
20510.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -456
20549.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -455
20588.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -454
20712.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -457
20813.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -459
20876.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -461
20938.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -463
21001.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -465
21063.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -467
21126.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -469
21188.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -471
21251.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -473
21313.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -475
21375.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -477
21438.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -476
21477.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -475
21516.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -474
21555.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -477
21656.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -479
21719.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , -2 , -481
21781.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -480
21820.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -479
21859.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -478
21983.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -477
22022.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -476
22061.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -475
22100.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -474
22224.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -477
22325.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -476
22364.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -475
22403.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -474
22442.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -473
22481.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -472
22605.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -471
22644.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -470
22683.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -469
22722.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -468
22846.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -467
22885.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -466
22924.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -465
23048.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -464
23087.00 , 0.028 , 0.00000 , 0.03500 , 0.03500 , 1 , -463
23126.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -462
23165.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -461
23289.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -460
23328.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -459
23367.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -458
23406.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -457
23529.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -456
23568.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -455
23607.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -454
23646.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -453
23770.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -452
23809.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -451
23848.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -450
23972.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -449
24011.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -448
24050.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -447
24089.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -446
24213.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -445
24252.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -444
24291.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -443
24330.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -442
24453.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -441
24492.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -440
24531.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -439
24570.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -438
24694.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -441
24795.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -440
24834.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -439
24873.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -438
24912.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -441
25014.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -443
25076.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -445
25139.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -447
25201.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -449
25264.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -451
25326.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -453
25388.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -455
25451.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -457
25513.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -459
25576.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -461
25638.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -463
25701.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , -2 , -465
25763.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -467
25826.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -469
25888.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -468
25927.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -467
25966.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -466
26090.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -465
26129.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -464
26168.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -463
26207.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -466
26393.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -465
26432.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -464
26471.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -463
26510.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -462
26549.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -461
26673.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -460
26712.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -459
26751.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -458
26790.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -461
26976.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -460
27015.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -459
27054.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -458
27093.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -461
27195.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -460
27234.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -459
27273.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -458
27312.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -457
27435.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -456
27474.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -455
27513.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -454
27637.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -453
27676.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -452
27715.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , 1 , -451
27754.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -450
27878.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -449
27917.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -448
27956.00 , 0.028 , 0.00000 , 0.03000 , 0.03000 , 1 , -447
27995.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -3 , -450
28181.00 , 0.028 , 0.00000 , 0.02500 , 0.02500 , -2 , -452
