time_ms,temp_0,temp_1,temp_0_1,diff_p,abs_p,sfm3300
0.75,826,780,46,41,252,0.0
13.35,827,783,44,42,254,0.0
25.22,821,779,42,41,253,0.0
37.22,829,784,45,41,254,0.0
49.05,828,783,45,42,254,0.0
60.96,823,780,43,41,253,0.0
73.53,828,783,45,41,254,0.0
85.4,827,783,44,42,255,0.0
97.32,824,779,45,41,253,0.0
109.32,833,785,48,41,254,-0.0333
121.17,820,776,44,41,252,0.0
133.81,828,784,44,42,254,0.0
145.72,829,784,45,42,254,0.0
157.6,827,778,49,41,252,0.0
170.67,827,785,42,42,253,0.0
182.51,824,781,43,42,252,0.0
194.58,828,785,43,41,254,0.0
206.43,827,783,44,41,255,0.0
218.72,823,779,44,41,253,0.0
231.38,828,784,44,41,254,0.0
243.23,819,775,44,42,250,0.0
255.36,828,784,44,43,254,0.0
267.2,830,784,46,41,253,0.0
278.9,825,780,45,42,253,0.0
291.76,828,783,45,41,254,0.0
303.6,822,776,46,41,252,0.0
315.74,826,782,44,42,254,0.0
327.83,829,784,45,42,254,0.0
339.72,829,782,47,43,254,0.0
351.81,830,784,46,42,254,0.0
363.69,828,784,44,42,255,0.0
375.65,831,778,53,42,252,0.0
387.74,827,784,43,41,254,0.0
399.64,824,779,45,42,253,0.0
411.6,827,785,42,41,255,0.0
423.45,823,779,44,42,252,0.0
435.41,824,779,45,42,253,0.0
448.01,832,784,48,40,253,0.0
460.06,825,778,47,42,253,0.0
476.14,827,784,43,42,254,0.0
487.96,827,783,44,42,254,0.0
499.61,823,782,41,41,252,0.0
512.63,829,784,45,42,254,0.0
524.45,824,779,45,42,253,-0.0333
536.64,828,784,44,42,254,0.0
548.47,830,784,46,42,254,0.0
560.29,822,778,44,42,253,-0.0333
572.5,828,782,46,42,254,0.0
584.34,825,779,46,42,252,0.0
596.4,829,785,44,42,254,0.0
608.24,826,783,43,41,254,0.0
620.19,824,779,45,41,253,0.0
633.14,828,784,44,41,251,0.0
645.1,824,779,45,42,253,0.0
657.1,828,784,44,42,254,0.0
669.67,828,784,44,41,254,0.0
681.64,828,775,53,41,251,-0.0333
694.54,834,787,47,41,254,0.0
706.96,831,782,49,42,253,0.0
719.83,830,781,49,42,254,0.0333
733.22,831,783,48,42,254,0.0
745.76,829,782,47,43,253,0.0
759.43,834,787,47,42,254,0.0
771.89,835,782,53,44,255,0.0
784.47,832,783,49,43,254,0.0
797.48,834,784,50,42,255,0.0
809.89,831,783,48,41,254,0.0
823.06,834,786,48,42,254,0.0
835.58,832,781,51,42,254,0.0
848.39,834,785,49,43,254,0.0
860.83,831,783,48,42,254,0.0
873.21,829,782,47,42,253,0.0333
887.23,831,782,49,42,254,0.0
899.81,830,782,48,41,254,0.0
913.24,833,783,50,42,254,0.0
926.28,829,780,49,41,253,0.0
939.16,832,782,50,42,253,0.0
952.38,831,790,41,42,254,0.0
964.96,830,783,47,42,254,0.0
977.96,834,784,50,42,255,0.0
990.41,831,784,47,42,253,0.0
1003.05,833,785,48,42,255,0.0
1015.97,833,787,46,42,254,0.0
1028.53,831,781,50,42,254,0.0
1041.35,834,778,56,42,255,0.0
1053.82,831,783,48,42,254,0.0
1066.57,834,784,50,42,254,0.0
1079.06,832,782,50,43,255,0.0
1091.44,830,783,47,42,253,0.0
1104.5,834,785,49,41,254,0.0
1116.78,829,781,48,42,253,0.0
1129.74,833,784,49,41,255,0.0
1141.95,828,782,46,42,253,0.0
1154.28,829,782,47,42,253,0.0
1167.56,833,780,53,43,254,0.0
1179.87,831,781,50,42,253,0.0
1193.13,833,784,49,43,255,0.0
1205.56,831,782,49,42,254,0.0
1218.17,831,782,49,42,253,0.0333
1231.24,836,785,51,43,254,0.0
1243.67,832,783,49,42,254,0.0
1257.05,831,786,45,42,255,0.0
1269.51,832,784,48,42,254,0.0
1282.14,835,787,48,42,255,0.0
1294.85,832,786,46,42,256,0.0
1307.22,831,784,47,42,254,0.0
1320.14,835,786,49,41,255,0.0
1332.6,832,784,48,42,254,0.0333
1345.47,835,787,48,42,255,0.0
1357.87,830,782,48,43,254,0.0
1370.22,831,784,47,42,254,0.0
1382.96,836,787,49,42,255,0.0
1395.47,832,784,48,42,253,0.0
1408.08,835,784,51,42,255,0.0
1420.52,833,790,43,43,254,0.0
1432.87,831,783,48,42,253,0.0
1445.84,836,786,50,42,255,0.0
1458.26,833,782,51,41,253,0.0
1471.23,834,786,48,41,255,0.0
1483.66,834,783,51,42,254,0.0
1496.21,829,782,47,42,253,0.0
1509.44,830,781,49,42,252,0.0
1525.87,831,783,48,42,253,0.0
1538.76,835,787,48,41,255,0.0
1551.29,833,783,50,41,254,0.0
1564.21,837,784,53,41,255,0.0
1576.76,832,783,49,41,254,0.0
1589.22,831,783,48,42,253,0.0
1603.04,836,786,50,42,255,0.0
1615.6,832,784,48,42,254,0.0
1628.92,832,781,51,42,254,0.0
1641.77,833,784,49,43,254,0.0
1654.37,832,781,51,42,253,0.0
1668.03,833,781,52,42,253,0.0
1680.82,825,783,42,42,253,0.0
1694.06,830,780,50,41,254,0.0
1709.1,821,775,46,41,251,0.0
1721.47,824,779,45,42,253,0.0
1734.39,827,783,44,43,254,0.0
1746.67,827,782,45,42,253,0.0
1758.65,825,780,45,42,252,0.0
1770.98,823,778,45,42,252,0.0
1783.01,826,782,44,42,254,0.0
1795.09,824,778,46,42,252,-0.0333
1807.68,824,780,44,42,253,0.0
1820.15,824,781,43,42,252,0.0
1833.18,830,784,46,43,254,-0.0333
1845.11,815,772,43,42,251,0.0
1857.91,823,777,46,42,251,0.0
1870.96,828,779,49,41,252,0.0
1882.92,822,780,42,40,252,0.0
1895.12,826,783,43,43,252,0.0
1907.23,828,785,43,42,253,0.0
1919.26,823,775,48,42,252,0.0
1932.72,823,779,44,42,253,0.0
1945.55,817,776,41,41,251,0.0
1958.35,823,780,43,42,253,0.0
1971.26,829,784,45,41,254,0.0
1983.26,826,780,46,42,253,0.0
1996.27,836,785,51,43,254,0.0
2008.16,824,780,44,40,253,0.0
2020.3,824,779,45,41,253,0.0
2032.64,831,784,47,42,254,0.0
2044.54,823,778,45,42,253,0.0
2056.89,828,785,43,41,252,0.0
2068.78,830,784,46,42,255,0.0
2080.57,823,779,44,42,253,0.0
2092.85,825,783,42,43,254,0.0
2104.77,828,785,43,42,254,0.0
2116.77,827,785,42,41,254,-0.0333
2128.6,824,780,44,42,253,0.0
2141.71,825,779,46,42,253,0.0
2154.46,827,785,42,43,254,0.0
2166.35,827,785,42,42,254,0.0
2178.1,822,776,46,42,253,0.0
2190.83,827,784,43,42,254,0.0
2202.75,823,781,42,42,253,0.0
2214.73,828,786,42,42,254,0.0
2226.65,829,785,44,41,254,0.0
2238.36,824,780,44,43,253,0.0
2251.3,827,785,42,42,254,0.0
2263.18,829,783,46,42,253,0.0
2274.94,823,781,42,42,253,0.0
2288.06,829,785,44,43,254,0.0
2299.96,824,780,44,41,253,0.0
2311.92,828,786,42,41,254,0.0
2323.81,824,785,39,42,254,0.0
2335.52,825,781,44,42,252,0.0
2348.37,828,785,43,42,255,0.0
2360.24,828,782,46,41,253,0.0
2372.01,825,781,44,41,253,0.0
2385.18,827,785,42,41,254,0.0
2397.07,824,781,43,41,253,0.0
2409.06,835,787,48,42,255,0.0
2421.57,836,787,49,41,255,0.0
2433.83,832,782,50,42,254,0.0
2447.47,835,787,48,41,255,0.0
2459.99,831,784,47,42,254,0.0
2472.65,829,782,47,42,253,0.0
2486.46,835,786,49,41,255,0.0
2499.01,832,778,54,41,254,0.0
2512.34,836,788,48,42,255,0.0
2524.83,832,784,48,43,253,0.0
2537.44,831,783,48,42,254,0.0
2550.65,836,787,49,42,254,0.0
2563.18,831,784,47,43,254,0.0
2575.89,836,785,51,42,255,0.0
2588.48,836,786,50,41,255,0.0
2600.75,833,784,49,41,253,0.0
2614.47,834,787,47,41,255,0.0
2626.97,831,784,47,43,254,0.0
2639.6,830,783,47,43,253,0.0
2653.26,835,787,48,42,255,0.0
2665.75,825,783,42,41,254,0.0
2679.59,835,783,52,42,254,0.0
2692.09,832,783,49,42,254,0.0
2704.99,832,784,48,41,254,0.0
2718.74,836,785,51,42,255,0.0
2731.28,831,783,48,42,254,0.0
2744.6,835,787,48,41,255,0.0
2757.1,832,784,48,41,253,0.0
2769.68,831,783,48,42,255,0.0
2782.92,837,785,52,41,255,0.0
2795.5,832,784,48,42,254,0.0
2808.17,837,787,50,42,255,0.0
2820.81,836,787,49,42,255,0.0
2833.13,831,784,47,42,254,0.0
2846.95,836,786,50,41,255,0.0
2859.45,832,783,49,43,255,0.0
2872.15,831,781,50,42,254,0.0
2885.31,835,786,49,42,255,0.0
2897.68,833,783,50,42,254,0.0333
2911.47,836,787,49,41,255,0.0
2923.97,831,781,50,42,254,0.0333
2936.64,829,781,48,42,254,0.0
2950.41,840,789,51,43,256,0.0
2962.94,831,783,48,42,253,0.0
2976.23,835,787,48,43,255,0.0
2988.73,831,784,47,42,253,0.0
3001.3,832,784,48,42,253,-0.0333
3014.66,834,786,48,44,255,0.0
3027.17,831,784,47,42,254,0.0
3039.85,836,785,51,41,255,0.0
3052.47,834,786,48,42,255,0.0
3064.96,832,784,48,43,254,0.0
3078.62,835,787,48,42,255,0.0
3091.12,831,782,49,41,254,0.0
3103.81,831,782,49,42,253,0.0
3117.79,834,787,47,42,255,0.0
3130.22,825,782,43,43,255,0.0
3143.93,835,787,48,41,255,0.0
3156.46,832,784,48,42,253,0.0
3169.15,832,783,49,42,255,0.0
3182.88,836,786,50,43,255,0.0
3195.44,832,783,49,43,254,0.0
3208.72,834,787,47,42,255,0.0
3221.24,832,783,49,42,254,-0.0333
3233.8,831,783,48,42,253,0.0
3247.09,835,786,49,42,255,0.0
3259.57,833,784,49,43,254,0.0
3272.34,836,785,51,41,255,0.0
3284.98,834,787,47,43,255,0.0
3297.34,832,783,49,42,253,0.0
3311.03,834,787,47,43,255,0.0
3323.56,830,781,49,41,254,0.0
3336.53,833,784,49,42,254,0.0
3350.23,836,787,49,42,255,0.0
3362.76,832,779,53,42,253,0.0
3376.34,834,786,48,43,255,0.0
3388.84,831,784,47,41,254,0.0
3401.49,831,784,47,42,253,-0.0333
3415.34,835,785,50,42,255,0.0
3427.84,832,781,51,42,254,-0.0333
3440.96,835,786,49,43,255,0.0
3453.48,838,784,54,41,253,0.0
3466.1,831,783,48,42,253,0.0
3479.42,835,786,49,42,255,0.0
3491.92,831,784,47,42,254,0.0
3504.67,835,784,51,43,254,0.0
3517.44,834,784,50,42,254,0.0
3529.89,831,782,49,42,254,0.0
3543.19,836,783,53,41,255,0.0
3555.81,832,784,48,42,254,0.0
3568.47,832,781,51,42,253,0.0
3581.63,835,785,50,42,255,0.0
3594.02,832,784,48,42,254,0.0
3607.83,835,787,48,42,255,0.0
3620.35,830,783,47,41,253,0.0
3632.99,833,779,54,43,253,0.0
3646.83,836,785,51,42,255,0.0333
3659.34,832,782,50,42,254,0.0
3672.63,836,787,49,42,255,0.0
3685.2,831,786,45,42,254,0.0
3697.77,832,783,49,42,254,0.0
3710.93,835,785,50,42,255,0.0
3723.47,833,783,50,42,254,0.0
3736.35,835,787,48,42,255,0.0
3748.93,831,783,48,41,254,0.0
3761.36,831,783,48,42,254,0.0
3774.76,836,787,49,43,255,0.0
3787.35,831,783,48,42,254,0.0
3800.04,831,783,48,42,254,0.0
3813.4,835,779,56,42,255,0.0
3825.81,832,782,50,42,254,0.0
3839.62,835,787,48,42,255,0.0
3852.14,833,783,50,42,254,0.0
3864.96,831,784,47,43,254,0.0
3878.57,835,785,50,42,255,0.0
3891.0,830,783,47,43,254,0.0
3904.65,840,786,54,43,256,0.0
3917.09,831,784,47,42,254,0.0
3929.63,832,782,50,43,253,0.0
3942.85,836,787,49,41,255,0.0
3955.34,833,784,49,42,254,0.0
3967.98,835,787,48,41,255,0.0
3980.52,834,786,48,42,255,0.0
3992.83,831,784,47,43,254,0.0
4006.47,835,787,48,41,255,0.0
4018.91,831,784,47,42,254,-0.0333
4031.58,831,782,49,41,253,0.0
4045.32,835,785,50,42,254,0.0
4057.75,834,784,50,43,254,0.0
4071.83,835,786,49,42,254,0.0
4084.29,826,788,38,41,254,0.0
4096.97,832,783,49,42,254,0.0
4110.49,835,786,49,42,255,0.0
4122.94,831,783,48,42,254,0.0
4136.7,835,786,49,42,255,0.0
4149.13,830,784,46,42,254,0.0
4161.7,832,783,49,42,254,0.0
4174.57,839,787,52,41,255,0.0
4187.37,832,783,49,42,254,0.0
4200.04,835,785,50,43,255,0.0
4212.72,836,786,50,41,255,0.0
4224.98,832,783,49,43,254,0.0
4239.02,835,787,48,43,255,0.0
4251.5,832,783,49,42,254,0.0
4264.16,831,782,49,43,251,0.0
4277.31,835,785,50,42,255,-0.0333
4289.64,832,783,49,43,254,0.0
4304.02,835,787,48,42,255,0.0
4316.49,831,783,48,42,253,0.0
4329.14,831,783,48,42,254,0.0
4342.55,833,786,47,42,255,0.0
4355.04,833,783,50,43,254,0.0
4368.39,835,786,49,42,255,0.0
4380.85,832,783,49,41,254,0.0
4393.43,831,783,48,42,254,0.0
4406.87,834,786,48,42,255,0.0
4419.69,832,783,49,41,254,0.0
4432.86,836,787,49,42,255,0.0
4445.38,831,784,47,42,254,0.0
4457.88,834,784,50,41,253,0.0
4471.25,835,785,50,41,255,0.0
4483.73,831,784,47,42,254,0.0
4496.41,836,787,49,42,255,0.0
4508.93,836,785,51,43,255,0.0
4521.26,832,784,48,42,254,0.0
4534.95,834,786,48,42,255,0.0
4547.42,832,783,49,42,254,0.0
4559.99,833,783,50,43,254,0.0
4573.41,835,786,49,42,254,0.0
4585.93,832,783,49,42,254,0.0
4599.16,835,788,47,42,255,0.0
4611.63,831,783,48,42,254,0.0
4624.13,827,780,47,42,254,0.0
4637.97,836,786,50,42,255,0.0
4650.44,834,783,51,42,254,0.0
4663.38,835,787,48,43,255,-0.0333
4675.93,831,784,47,43,254,0.0
4688.47,832,783,49,43,254,0.0
4701.35,834,785,49,43,255,0.0
4713.85,832,783,49,42,253,0.0
4726.45,833,787,46,42,255,0.0
4739.35,835,786,49,43,255,0.0
4751.65,833,784,49,43,254,-0.0333
4765.42,834,785,49,42,254,0.0
4777.99,831,783,48,41,254,0.0
4790.69,830,781,49,42,255,0.0
4804.53,835,791,44,42,254,0.0
4819.73,830,780,50,43,253,0.0
4833.32,832,786,46,42,255,-0.0333
4845.86,832,784,48,41,254,0.0
4858.47,833,787,46,43,255,0.0
4871.45,834,784,50,41,254,0.0
4883.94,832,784,48,42,253,0.0
4897.5,836,785,51,42,255,0.0
4909.94,830,783,47,42,254,0.0
4922.65,830,781,49,42,253,0.0
4937.67,834,785,49,42,255,0.0
4955.01,842,781,61,42,253,0.0
4968.79,833,784,49,42,254,0.0
4981.24,830,781,49,43,254,0.0
4994.68,831,786,45,43,255,0.0
5008.81,831,782,49,42,253,0.0
5021.35,829,781,48,42,253,0.0
5034.73,832,784,48,41,254,0.0
5047.45,830,782,48,42,253,0.0
5060.44,834,785,49,42,255,0.0
5072.93,831,782,49,42,254,0.0
5085.86,831,782,49,42,254,0.0
5098.65,833,785,48,42,254,0.0
5111.2,830,782,48,42,253,0.0
5123.86,834,786,48,42,255,0.0
5136.83,834,786,48,42,255,0.0
5149.2,831,782,49,42,254,0.0
5162.84,834,785,49,42,255,0.0
5175.55,829,783,46,42,253,0.0
5188.23,829,781,48,42,253,0.0
5201.28,834,791,43,41,254,0.0
5213.68,832,783,49,42,254,0.0
5226.95,833,785,48,43,254,0.0
5239.46,831,783,48,41,253,0.0
5252.1,830,783,47,42,254,0.0
5265.86,835,783,52,42,255,0.0
5278.39,831,782,49,42,253,0.0
5291.58,834,785,49,42,254,0.0
5304.12,830,782,48,42,253,0.0
5316.75,831,781,50,41,253,0.0
5329.98,835,784,51,42,254,0.0
5342.5,832,781,51,42,254,0.0
5355.56,835,785,50,42,255,0.0
5368.06,829,782,47,42,254,0.0
5380.52,827,777,50,41,253,0.0
5393.79,834,784,50,42,254,0.0
5406.3,831,783,48,42,253,0.0
5418.99,829,780,49,43,253,0.0
5432.08,834,785,49,42,254,0.0
5444.66,831,782,49,42,254,0.0
5458.31,834,786,48,42,255,0.0
5471.14,831,780,51,42,254,0.0
5483.81,832,782,50,43,253,0.0
5497.36,835,785,50,43,254,0.0
5509.83,831,782,49,43,254,0.0
5523.4,839,785,54,42,255,0.0
5536.29,831,783,48,43,254,0.0
5548.97,831,781,50,41,253,0.0
5562.53,835,786,49,40,255,-0.0333
5575.01,830,783,47,42,253,0.0
5588.8,835,784,51,41,255,0.0
5601.3,832,782,50,41,252,0.0
5613.97,833,778,55,42,253,0.0
5627.52,833,786,47,42,255,0.0
5640.05,831,782,49,43,253,0.0
5654.0,833,786,47,42,255,0.0
5666.53,831,782,49,43,253,0.0
5679.21,831,782,49,42,253,0.0
5692.68,835,786,49,42,255,0.0
5705.25,831,782,49,42,253,0.0
5718.52,835,783,52,43,255,0.0
5731.05,833,783,50,41,254,0.0
5743.62,830,783,47,42,254,0.0
5756.58,835,783,52,42,254,0.0
5769.12,832,783,49,42,253,0.0
5781.94,833,785,48,43,254,0.0
5794.53,829,783,46,41,254,0.0333
5806.98,830,783,47,43,253,0.0
5820.44,833,785,48,42,254,0.0
5832.96,831,783,48,42,252,0.0
5845.74,830,781,49,42,254,0.0
5859.36,832,785,47,41,255,0.0
5874.54,831,782,49,41,253,0.0
5887.73,834,785,49,42,254,0.0
5900.32,833,784,49,42,255,0.0
5913.0,830,783,47,42,255,0.0
5926.1,834,785,49,43,254,0.0
5938.61,831,780,51,42,253,0.0
5952.28,834,784,50,42,254,0.0
5964.67,832,785,47,43,254,0.0
5977.22,829,780,49,42,252,0.0
5990.51,833,785,48,42,255,0.0
6002.8,830,782,48,41,253,0.0
6016.05,832,784,48,43,254,0.0
6028.41,829,785,44,42,253,0.0
6040.92,831,782,49,42,253,0.0
6054.55,834,785,49,41,255,0.0
