time_ms,temp_0,temp_1,temp_0_1,diff_p,abs_p,sfm3300
-8.02,809,783,26,49,258,0.0
1.98,812,787,25,49,260,0.0
11.99,814,786,28,50,260,0.0
21.99,808,785,23,50,257,0.0
32.0,809,785,24,51,261,0.0
41.98,808,783,25,50,258,-0.0333
51.98,808,782,26,49,258,0.0
62.02,810,784,26,49,259,0.0
72.0,814,788,26,49,259,0.0
81.98,813,787,26,50,260,0.0
91.98,807,781,26,50,257,0.0
101.98,812,787,25,49,260,0.0
111.98,813,780,33,49,261,0.0
122.01,806,778,28,48,256,0.0
131.99,811,786,25,49,260,0.0
141.99,811,781,30,50,258,0.0333
151.99,809,783,26,51,258,0.0
161.99,814,788,26,49,260,0.0
171.98,814,788,26,50,259,0.0
181.98,810,783,27,48,258,0.0
192.03,807,783,24,50,258,0.0
201.98,811,788,23,49,259,0.0
211.98,812,788,24,49,259,0.0
221.98,807,780,27,50,257,0.0
232.0,814,788,26,49,259,0.0
242.0,810,784,26,49,258,0.0
252.0,809,782,27,50,258,0.0
261.98,810,783,27,49,258,0.0
271.98,813,786,27,49,257,0.0
281.98,810,784,26,50,258,0.0
292.0,801,780,21,50,256,0.0
302.0,814,788,26,50,260,0.0
312.0,812,788,24,48,260,0.0
322.0,807,781,26,49,258,0.0
332.0,813,788,25,49,259,0.0
341.98,809,782,27,49,257,0.0
351.99,808,781,27,49,257,0.0
361.98,810,785,25,50,258,0.0
372.0,814,788,26,49,260,0.0
381.98,813,795,18,51,260,0.0
391.99,807,780,27,51,257,0.0
401.98,814,787,27,49,260,0.0
412.0,814,787,27,50,260,0.0
421.98,807,783,24,49,258,0.0
432.02,812,783,29,49,258,0.0
441.98,811,782,29,50,257,0.0
451.98,807,784,23,50,258,0.0
462.03,808,782,26,49,257,0.0
472.0,813,781,32,48,256,0.0
481.98,812,788,24,49,260,0.0
492.0,805,781,24,50,258,0.0
502.0,812,787,25,50,260,0.0
512.0,812,785,27,49,258,0.0
521.98,808,783,25,49,260,0.0
532.03,810,781,29,50,257,0.0
541.98,807,781,26,49,256,0.0
551.98,812,786,26,49,258,0.0
561.98,807,781,26,49,256,0.0
571.98,807,783,24,51,258,0.0
582.0,813,788,25,50,259,0.0
591.98,808,781,27,50,257,0.0
602.02,809,781,28,49,258,0.0
612.0,812,787,25,49,260,0.0
621.98,807,779,28,48,256,0.0333
631.99,808,783,25,49,258,0.0
641.99,807,782,25,49,258,0.0
651.98,813,788,25,50,260,0.0
661.98,810,783,27,50,258,0.0
671.98,814,788,26,50,259,0.0
681.98,813,788,25,50,259,0.0
691.98,807,781,26,51,258,0.0
702.02,810,782,28,49,258,0.0
712.0,811,788,23,49,260,0.0
721.98,813,788,25,48,258,0.0
732.01,810,783,27,50,259,0.0
741.98,811,786,25,50,261,0.0
751.99,814,788,26,49,260,0.0
761.99,809,783,26,50,258,0.0
771.98,814,788,26,50,259,0.0
781.98,812,788,24,50,259,-0.0333
791.99,809,783,26,50,258,0.0
802.0,809,782,27,50,257,0.0
811.98,813,788,25,49,259,0.0
821.98,812,783,29,49,257,0.0
831.98,809,784,25,50,258,0.0
842.0,813,787,26,50,260,0.0
851.99,809,787,22,50,260,
862.0,809,783,26,49,259,0.0
871.98,809,783,26,49,259,0.0
881.98,814,788,26,50,260,0.0
891.98,809,784,25,49,258,0.0
902.02,809,782,27,48,258,0.0
911.98,812,788,24,50,260,0.0
921.98,816,783,33,50,260,0.0
931.99,808,783,25,50,259,0.0
942.0,813,788,25,49,260,0.0
951.98,814,788,26,50,260,0.0
961.98,809,783,26,49,259,-0.0333
971.98,811,783,28,50,257,0.0
981.99,813,788,25,49,259,0.0
