time_ms,temp_0,temp_1,temp_0_1,diff_p,abs_p,sfm3300
-9.74,811,788,23,50,260,2.4
0.25,811,787,24,51,260,2.3667
10.26,812,788,24,50,259,2.4
20.27,806,785,21,49,258,2.3667
30.27,812,788,24,50,260,2.3
40.25,812,788,24,51,260,2.3
50.27,807,783,24,49,258,2.2667
60.25,811,788,23,48,260,2.2667
70.26,812,786,26,49,260,2.2667
80.26,809,784,25,50,258,2.2
90.27,812,788,24,50,260,2.1667
100.26,811,788,23,50,261,2.1667
110.26,811,788,23,49,259,2.1333
120.26,807,784,23,50,258,2.1
130.25,811,788,23,50,259,2.1
140.26,811,788,23,50,259,2.1333
150.28,805,784,21,51,259,2.0667
160.26,812,787,25,49,260,2.0333
170.25,812,788,24,50,257,2.0333
180.26,807,783,24,51,258,2.0333
190.27,812,787,25,49,260,2.0
200.26,810,787,23,50,260,2.0
210.26,808,784,24,49,259,1.9667
220.27,812,788,24,49,259,1.9333
230.25,812,787,25,50,260,1.9333
240.27,807,784,23,50,259,1.9
250.27,811,788,23,50,260,1.8667
260.25,810,786,24,50,259,1.9
270.26,807,783,24,49,258,1.8333
280.3,813,788,25,49,260,1.8333
290.26,812,787,25,50,260,1.7667
300.26,807,782,25,50,257,1.8
310.29,808,782,26,50,258,1.8
320.25,811,786,25,50,260,1.7667
330.27,807,783,24,48,258,1.7333
340.26,809,783,26,49,258,1.7
350.26,811,786,25,49,258,1.6667
360.26,806,784,22,49,259,1.7
370.26,809,784,25,51,259,1.6667
380.26,810,788,22,49,260,1.6
390.25,811,788,23,49,259,1.6333
400.27,807,783,24,50,257,1.6
410.27,811,787,24,50,260,1.6
420.26,811,788,23,49,259,1.6333
430.26,808,782,26,51,258,1.5667
440.25,805,788,17,48,258,1.5333
450.25,811,786,25,49,260,1.5667
460.26,804,783,21,51,259,1.5333
470.25,810,787,23,50,260,2.1333
480.25,810,787,23,50,259,2.2333
490.28,807,784,23,50,257,2.9333
500.26,810,787,23,50,260,2.9333
510.26,811,786,25,50,260,3.5
520.26,807,781,26,52,258,3.9333
530.27,813,787,26,51,259,3.9333
540.25,812,787,25,51,260,4.5667
550.25,807,784,23,50,258,4.5333
560.26,811,788,23,52,259,4.8
570.26,812,787,25,50,259,5.2
580.27,805,782,23,50,258,5.1333
590.27,812,787,25,51,259,5.6
600.27,810,788,22,51,260,5.5333
610.26,807,783,24,53,259,5.8667
620.29,807,781,26,51,258,6.2333
630.26,809,787,22,52,259,6.1667
640.26,807,781,26,52,258,6.6
650.3,809,783,26,51,257,6.5667
660.25,811,788,23,52,260,6.8
670.25,807,784,23,52,257,7.0
680.26,809,784,25,53,258,6.9333
690.26,810,788,22,51,260,7.3333
700.25,812,788,24,52,260,7.1
710.28,807,781,26,51,260,7.2667
720.27,812,787,25,53,260,7.1667
730.26,811,787,24,51,260,7.0667
740.29,807,783,24,52,258,7.1333
750.26,811,788,23,51,260,7.0
760.25,812,788,24,52,260,6.9333
770.26,806,783,23,52,258,6.9
780.26,811,788,23,51,260,6.7333
790.26,812,788,24,51,259,6.6
800.27,809,783,26,52,258,6.7
810.26,811,787,24,53,260,7.1333
820.25,812,787,25,52,259,7.4333
830.26,807,784,23,52,258,7.7
840.26,811,788,23,53,260,7.8333
850.26,812,786,26,52,260,8.1333
860.27,808,784,24,53,259,8.4667
870.27,811,788,23,53,260,8.6667
880.26,811,786,25,54,260,8.8667
890.26,808,783,25,54,258,8.9667
900.28,812,788,24,54,260,9.2333
910.25,811,787,24,54,260,9.4
920.25,807,782,25,54,258,9.6333
930.3,807,782,25,53,258,9.7333
940.25,811,787,24,53,259,9.8333
950.26,807,784,23,56,259,9.9
960.31,808,782,26,57,258,10.0333
970.25,812,787,25,55,259,10.0667
980.26,807,790,17,54,258,10.1333
