time_ms,temp_0,temp_1,temp_0_1,diff_p,abs_p,sfm3300
-3.19,811,787,24,50,260,0.0
6.81,813,788,25,49,259,0.0
16.81,812,788,24,48,260,0.0
26.8,808,784,24,48,257,0.0
36.8,810,789,21,50,260,0.0
46.8,813,786,27,51,257,-0.0333
56.81,809,784,25,49,257,0.0
66.83,812,788,24,49,259,0.0
76.81,812,788,24,50,259,0.0
86.8,812,787,25,50,259,0.0
96.81,807,782,25,50,257,0.0
106.8,812,787,25,50,261,0.0
116.8,812,787,25,50,260,0.0
126.84,808,782,26,50,259,0.0
136.8,810,788,22,50,260,0.0
146.82,811,788,23,50,259,0.0
156.8,807,782,25,50,258,0.0
166.82,812,788,24,49,260,0.0
176.81,812,787,25,50,259,0.0
186.81,807,783,24,48,258,0.0
196.81,810,784,26,49,258,0.0
206.81,812,788,24,49,259,0.0
216.8,813,785,28,50,260,0.0
226.81,810,783,27,51,258,0.0
236.82,812,788,24,48,260,0.0
246.81,811,788,23,49,259,0.0
256.82,807,783,24,50,258,-0.0333
266.81,808,782,26,51,258,0.0
276.82,812,788,24,49,259,0.0
286.81,812,786,26,48,260,0.0
296.81,806,783,23,51,258,0.0
306.8,810,789,21,50,260,0.0
316.8,814,787,27,52,259,0.0
326.81,807,784,23,49,258,0.0
336.83,811,789,22,50,259,0.0
346.8,812,787,25,49,260,0.0
356.82,807,783,24,50,258,0.0
366.8,806,781,25,50,256,0.0
376.8,812,787,25,50,259,0.0
386.8,812,788,24,50,260,0.0
396.82,808,784,24,50,258,0.0
406.8,813,783,30,49,258,0.0
416.8,811,788,23,48,260,-0.0333
426.81,809,783,26,50,258,0.0
436.81,809,781,28,49,258,0.0
446.8,811,788,23,50,260,0.0
456.8,811,787,24,50,259,0.0
466.8,807,783,24,50,259,0.0
476.82,811,788,23,50,259,0.0
486.8,812,788,24,50,260,0.0
496.8,807,783,24,49,258,0.0
506.81,812,787,25,50,259,0.0
516.8,812,787,25,49,259,0.0
526.81,806,783,23,48,258,0.0
536.82,806,785,21,49,259,0.0
546.8,811,787,24,50,260,0.0
556.81,811,787,24,50,259,0.3
566.82,808,784,24,50,258,0.3333
576.82,811,787,24,50,259,0.9667
586.81,815,786,29,50,259,1.5333
596.82,809,781,28,50,259,1.8333
606.84,808,782,26,51,257,2.5
616.8,811,788,23,50,260,2.5333
626.8,810,788,22,50,259,3.3333
636.8,808,780,28,51,258,3.7
646.8,810,787,23,49,260,3.8333
656.8,810,787,23,50,260,4.5
666.81,806,783,23,50,258,4.3667
676.8,811,788,23,51,261,4.9333
