time_ms,temp_0,temp_1,temp_0_1,diff_p,abs_p,sfm3300
-3.78,807,781,26,43,253,0.0
6.23,806,783,23,43,253,0.0
16.23,807,783,24,44,253,0.0
26.23,806,780,26,44,251,0.0
36.23,803,777,26,45,252,0.0
46.24,807,781,26,45,253,0.0
56.22,801,778,23,43,252,0.0
66.26,803,779,24,45,252,0.0
76.23,806,783,23,45,254,0.0
86.23,803,784,19,43,251,0.0
96.23,803,778,25,45,252,0.0
106.23,804,777,27,44,251,0.0
116.23,807,782,25,44,253,0.0
126.23,803,778,25,44,252,0.0
136.23,801,779,22,45,251,0.0
146.24,806,783,23,44,253,0.0
156.25,802,777,25,45,252,0.0
166.26,803,779,24,45,252,0.0
176.24,811,781,30,45,253,0.0
186.25,803,777,26,44,252,0.0
196.26,804,779,25,45,252,0.0
206.23,807,781,26,44,253,0.0
216.23,802,778,24,45,251,0.0
226.26,803,777,26,44,252,0.0
236.23,806,781,25,44,253,0.0333
246.23,802,779,23,44,252,0.0
256.23,802,779,23,44,252,0.0
266.25,800,777,23,45,253,0.0
276.23,802,779,23,45,252,0.0
286.25,805,779,26,44,252,0.0
296.27,803,780,23,46,252,0.0
306.23,808,783,25,44,254,0.0
316.23,804,779,25,45,252,0.0
326.23,802,779,23,45,252,0.0
336.25,808,784,24,44,253,0.0
346.23,804,779,25,43,252,0.0
356.23,803,779,24,44,251,0.0
366.25,808,784,24,44,253,0.0
376.24,804,778,26,44,252,0.0
386.26,804,780,24,44,252,0.0
396.23,803,778,25,45,251,0.0
406.24,803,778,25,45,252,0.0
416.22,803,778,25,46,253,0.0
426.27,804,780,24,44,251,0.0
436.22,803,778,25,45,252,0.0
446.22,807,784,23,44,252,0.0
456.24,803,778,25,44,252,0.0
466.22,808,783,25,44,253,0.0
476.25,803,778,25,44,252,0.0
486.24,802,779,23,44,253,0.0
496.23,808,784,24,45,254,0.0
506.25,802,778,24,44,252,0.0
516.23,805,779,26,45,252,0.0
526.23,801,777,24,44,251,0.0
536.22,809,778,31,46,252,0.0
546.23,804,779,25,44,253,0.0
556.25,804,779,25,45,251,0.0
566.24,803,778,25,43,252,0.0
576.23,806,778,28,44,252,0.0
586.23,802,777,25,45,252,0.0
596.22,808,784,24,45,254,0.0
606.25,802,779,23,44,252,0.0
616.26,804,780,24,44,252,-0.0333
626.23,799,780,19,45,252,0.0
636.23,804,780,24,45,252,0.0
646.25,803,779,24,44,251,0.0
656.22,803,779,24,44,252,0.0
666.23,808,781,27,45,253,0.0
676.24,802,777,25,45,252,0.0333
686.23,804,780,24,45,252,0.0
696.25,803,779,24,45,251,0.0
706.22,802,778,24,45,252,0.0
716.25,800,779,21,46,251,0.0
726.23,804,779,25,44,252,0.0
736.23,803,779,24,44,252,0.0
746.24,803,780,23,43,251,0.0
756.23,804,779,25,45,252,0.0
766.26,803,778,25,44,251,-0.0333
776.22,804,778,26,44,252,0.0
786.23,804,780,24,46,253,0.0
796.25,803,779,24,44,252,0.0
806.23,807,777,30,45,252,0.0
816.23,802,779,23,44,252,0.0
826.26,803,779,24,44,252,0.0
836.23,803,778,25,44,253,0.0
846.23,804,779,25,44,252,0.0
856.26,805,779,26,45,252,0.0
866.25,803,777,26,45,252,0.0
876.23,806,779,27,44,252,0.0
886.25,803,778,25,45,252,0.0
896.23,802,778,24,43,250,0.0
906.23,807,784,23,44,254,0.0
916.24,801,778,23,45,251,0.0
926.23,806,780,26,45,253,0.0
936.26,804,777,27,44,252,0.0
946.22,803,779,24,45,252,0.0
956.23,804,780,24,45,253,0.0
966.23,803,778,25,43,252,0.0
976.23,800,779,21,44,253,0.0
986.24,799,773,26,43,250,0.0
996.23,803,778,25,44,252,0.0
1006.26,804,777,27,44,252,0.0
1016.22,803,778,25,44,252,0.0
1026.23,806,780,26,45,252,0.0
1036.26,803,780,23,44,252,0.0
1046.23,803,780,23,44,252,0.0
1056.23,803,779,24,45,251,-0.0333
1066.26,804,778,26,44,253,0.0
1076.23,807,778,29,45,252,0.0
1086.24,805,780,25,45,252,0.0
1096.23,804,780,24,45,252,0.0
1106.27,804,779,25,46,252,0.0
1116.23,805,779,26,44,252,0.0
1126.25,804,778,26,45,252,-0.0333
1136.24,804,779,25,44,253,0.0
1146.26,809,784,25,45,254,0.0
1156.24,802,778,24,44,252,0.0
1166.23,805,783,22,44,254,0.0
1176.23,803,779,24,44,252,0.0
1186.23,803,780,23,45,252,0.0
1196.26,805,779,26,44,252,0.0
1206.23,803,779,24,45,252,0.0333
1216.23,800,774,26,44,252,0.0
1226.24,801,779,22,44,252,0.0
1236.26,803,779,24,45,252,0.0
1246.23,804,778,26,44,252,0.0
1256.23,796,778,18,43,252,0.0
1266.23,804,780,24,45,252,0.0
1276.26,804,779,25,46,252,0.0
1286.23,804,780,24,44,252,0.0
1296.23,804,778,26,45,251,0.0
1306.23,803,778,25,44,252,0.0
1316.25,809,783,26,45,253,-0.0333
1326.23,805,778,27,44,252,0.0
1336.26,805,780,25,46,252,0.0
1346.26,800,779,21,44,253,0.0
1356.23,803,778,25,43,251,0.0
1366.23,803,780,23,45,252,0.0
1376.25,803,780,23,44,252,0.0
1386.23,803,778,25,45,252,0.0
1396.24,804,779,25,43,253,0.0
1406.23,803,779,24,43,252,0.0
1416.23,803,778,25,44,252,0.0
1426.24,802,778,24,43,252,0.0
1436.23,806,775,31,45,251,0.0
1446.23,803,780,23,45,252,0.0
1456.24,803,780,23,44,253,0.0
1466.23,803,779,24,45,252,0.0
1476.24,806,779,27,44,252,0.0
1486.23,803,780,23,45,254,0.0
1496.24,802,778,24,44,252,0.0
1506.23,804,779,25,46,252,0.0
1516.23,804,778,26,43,252,0.0
1526.24,803,779,24,45,252,0.0
1536.26,804,778,26,45,252,0.0
1546.24,804,779,25,44,251,0.0
1556.26,804,778,26,44,252,0.0
1566.23,803,777,26,45,252,0.0
1576.26,805,780,25,45,252,0.0
1586.23,804,779,25,44,253,0.0
1596.24,803,778,25,44,252,0.0
1606.26,805,779,26,44,252,0.0
1616.23,803,783,20,45,251,0.0
1626.22,803,779,24,44,253,0.0
1636.24,804,778,26,44,252,0.0
1646.27,804,778,26,45,252,0.0
1656.26,801,776,25,45,252,0.0
1666.24,802,777,25,44,252,0.0
1676.23,803,779,24,44,252,0.0
1686.26,805,779,26,44,251,0.0
1696.25,803,778,25,44,252,0.0
1706.23,806,778,28,44,254,0.0
1716.24,804,779,25,44,251,0.0
1726.25,803,779,24,44,251,0.0
1736.23,804,779,25,45,252,0.0
1746.23,804,780,24,45,252,0.0
1756.27,802,776,26,45,251,0.0333
1766.24,803,778,25,44,252,0.0
1776.25,803,779,24,45,252,0.0
1786.23,803,779,24,44,252,0.0
1796.23,800,779,21,43,252,0.0
1806.24,803,779,24,44,251,0.0
1816.26,805,779,26,45,252,0.0
1826.23,804,778,26,45,252,0.0333
1836.24,803,778,25,44,252,0.0
1846.26,805,779,26,45,252,0.0
1856.27,804,779,25,44,252,0.0
1866.23,804,778,26,45,252,0.0
1876.23,805,779,26,45,251,0.0
1886.22,809,778,31,44,254,0.0
1896.26,803,779,24,44,251,0.0
1906.22,803,778,25,44,252,0.0
1916.26,804,780,24,45,252,0.0
1926.23,803,779,24,44,252,0.0
1936.24,803,779,24,45,252,0.0
1946.23,804,779,25,44,252,0.0
1956.24,804,779,25,43,251,0.0
1966.24,804,779,25,44,252,0.0
1976.23,804,771,33,45,253,0.0
1986.27,804,779,25,44,252,-0.0333
1996.26,804,778,26,44,253,0.0
2006.23,804,778,26,45,252,0.0
2016.23,804,780,24,45,252,0.0
2026.27,804,779,25,45,253,0.0333
2036.24,806,779,27,44,252,0.0
2046.23,804,778,26,45,251,0.0
2056.23,804,778,26,44,252,-0.0333
2066.26,799,780,19,45,251,0.0
2076.24,800,779,21,44,253,0.0
2086.26,804,780,24,45,252,0.0
2096.23,803,779,24,45,251,0.0
2106.23,803,779,24,45,252,0.0
2116.26,805,779,26,45,252,0.0
2126.23,804,778,26,43,251,0.0
2136.22,804,778,26,44,252,0.0
2146.23,803,777,26,46,251,0.0
2156.27,803,778,25,44,253,0.0
2166.26,804,777,27,45,251,0.0
2176.22,801,779,22,44,252,0.0
2186.26,804,779,25,45,252,0.0
2196.23,805,779,26,45,252,0.0
2206.22,804,779,25,44,252,0.0
2216.23,804,778,26,45,252,-0.0333
2226.22,804,779,25,44,253,0.0
2236.26,803,779,24,44,252,0.0
2246.24,803,774,29,44,253,0.0
2256.23,804,781,23,45,252,0.0
2266.27,804,777,27,45,253,0.0
2276.24,803,779,24,43,252,-0.0333
2286.23,804,779,25,46,253,0.0
2296.22,801,775,26,45,251,0.0
2306.25,803,779,24,45,252,0.0
2316.23,804,779,25,44,252,0.0
2326.22,804,779,25,44,252,0.0
2336.27,797,778,19,45,251,0.0
2346.23,803,779,24,43,252,0.0
2356.24,804,779,25,45,252,0.0
2366.23,802,780,22,44,252,0.0
2376.24,803,779,24,45,252,0.0
2386.22,804,778,26,44,251,0.0
2396.25,803,779,24,43,252,0.0
2406.23,801,778,23,44,251,0.0
2416.22,805,780,25,44,252,0.0
2426.27,813,781,32,45,252,0.0
2436.23,806,780,26,43,252,0.0
2446.23,804,778,26,45,252,0.0
2456.22,804,780,24,46,253,0.0
2466.25,801,775,26,45,251,0.0
2476.24,803,778,25,45,252,0.0
2486.23,806,779,27,44,252,0.0
2496.23,804,780,24,44,253,-0.0333
2506.25,803,778,25,45,252,0.0
