time_ms,temp_0,temp_1,temp_0_1,diff_p,abs_p,sfm3300
0.91,817,772,45,42,251,0.0
13.13,824,780,44,41,252,0.0
25.23,814,771,43,41,249,0.0
40.98,819,775,44,42,251,0.0
53.31,812,776,36,42,252,0.0
65.55,821,776,45,41,252,-0.0333
78.08,820,776,44,40,252,0.0
91.13,824,779,45,43,253,0.0
103.32,821,779,42,41,252,0.0
115.19,823,780,43,41,253,0.0
126.98,823,779,44,43,252,0.0
139.02,823,779,44,41,253,0.0
150.85,817,775,42,42,251,0.0
163.98,824,780,44,42,253,0.0
175.85,824,780,44,42,253,0.0
187.62,824,779,45,41,253,0.0
199.81,825,780,45,42,254,0.0
211.69,818,775,43,41,251,0.0
223.93,824,780,44,42,253,0.0
235.81,824,780,44,41,253,0.0
247.53,823,779,44,42,252,-0.0333
259.66,823,780,43,42,253,0.0
271.56,824,780,44,42,252,0.0
283.25,824,779,45,42,251,0.0
295.3,825,779,46,41,253,0.0
307.27,819,776,43,41,251,-0.0333
319.78,825,780,45,41,253,0.0
331.67,824,780,44,41,253,0.0
343.42,824,780,44,42,252,0.0
355.69,823,780,43,41,253,0.0
367.55,820,775,45,42,251,0.0
379.51,824,779,45,41,252,0.0
391.62,824,779,45,42,253,0.0
403.46,823,779,44,41,253,0.0
415.63,824,780,44,42,252,-0.0333
427.49,824,780,44,42,253,0.0
439.24,824,779,45,42,252,0.0
451.55,824,780,44,42,252,0.0
463.42,822,775,47,42,251,0.0
475.4,825,779,46,42,253,0.0
487.26,823,779,44,41,252,0.0
499.05,819,775,44,42,251,0.0
511.32,825,780,45,41,253,0.0
523.19,820,776,44,42,252,0.0
535.24,824,780,44,41,253,0.0
547.45,824,779,45,42,253,0.0
559.27,817,775,42,40,251,0.0
572.28,824,780,44,43,253,0.0
584.11,824,779,45,42,252,0.0
596.05,819,775,44,41,251,0.0
608.71,830,781,49,41,253,0.0
621.13,824,777,47,41,252,0.0
636.87,831,782,49,41,253,0.0
649.38,831,781,50,42,253,0.0
661.99,827,775,52,41,251,-0.0333
675.47,830,781,49,42,252,0.0
688.0,826,778,48,42,252,0.0
700.9,832,777,55,41,254,0.0
713.38,827,778,49,42,251,0.0
726.07,830,782,48,41,253,0.0
738.49,827,779,48,42,252,0.0
750.83,826,779,47,42,252,0.0
763.75,830,782,48,42,254,0.0
776.2,827,779,48,42,252,0.0
788.91,832,782,50,42,251,0.0
801.7,827,779,48,42,252,0.0
814.18,826,778,48,42,251,0.0
827.23,829,781,48,42,254,0.0
839.7,827,777,50,42,252,0.0
853.42,832,782,50,42,253,0.0
865.86,828,779,49,42,252,0.0
878.45,823,775,48,42,252,0.0
892.1,830,782,48,41,253,0.0
904.59,827,779,48,41,252,0.0
918.14,825,776,49,43,251,0.0
931.46,827,779,48,43,252,0.0
944.14,831,782,49,42,253,0.0
956.82,830,782,48,43,253,0.0
969.19,829,773,56,41,253,0.0
982.11,830,780,50,42,253,0.0
994.57,827,777,50,41,252,0.0
1007.3,829,781,48,41,253,0.0
1019.9,827,778,49,42,252,0.0
1032.14,824,777,47,42,251,-0.0333
1045.38,829,781,48,43,253,0.0
1057.96,825,777,48,41,252,0.0
1070.95,829,781,48,41,253,0.0
1083.26,826,777,49,42,252,0.0
1095.52,827,771,56,42,252,0.0
1108.86,828,780,48,41,253,0.0
1121.27,825,777,48,42,252,0.0
1135.02,831,781,50,42,254,0.0
1147.55,826,778,48,42,253,0.0
1160.17,829,778,51,41,251,0.0
1173.75,830,782,48,42,254,0.0
1186.6,828,779,49,42,252,0.0
1199.96,830,782,48,42,253,0.0
1212.48,827,778,49,42,252,0.0
1225.12,830,782,48,41,254,0.0
1237.77,831,782,49,42,253,0.0
1250.14,827,779,48,41,252,0.0
1263.07,830,781,49,41,253,0.0
1275.58,822,784,38,41,253,0.0
1288.31,831,782,49,42,253,0.0
1300.81,827,779,48,42,252,-0.0333
1313.29,827,779,48,42,252,0.0
1326.34,830,782,48,42,253,0.0
1338.87,827,777,50,42,252,0.0
1352.75,828,780,48,42,254,0.0
1365.26,823,786,37,42,253,0.0
1377.91,827,779,48,42,252,0.0
1391.76,830,781,49,42,253,0.0
1404.34,827,779,48,42,252,0.0
1417.78,830,782,48,42,254,0.0
1430.33,827,779,48,40,252,0.0
1443.04,831,782,49,42,254,0.0
1455.71,829,775,54,43,253,0.0
1468.04,826,778,48,43,252,0.0
1480.97,830,782,48,42,253,0.0
1493.49,827,778,49,41,252,0.0
1506.27,827,777,50,42,252,0.0
1519.15,826,778,48,41,252,0.0
1531.94,825,778,47,41,252,0.0
1545.33,832,776,56,42,253,0.0
1557.89,829,778,51,42,253,0.0
1571.56,830,782,48,43,254,0.0
1584.46,827,778,49,41,252,0.0
1597.57,825,776,49,41,252,0.0
1611.43,829,782,47,42,253,0.0
1624.86,827,778,49,41,252,0.0
1637.67,830,781,49,42,254,0.0
1650.22,831,781,50,41,253,0.0
1662.85,830,781,49,42,254,0.0
1675.7,830,781,49,43,253,0.0
1688.22,827,778,49,42,252,0.0
1701.24,831,782,49,42,253,0.0
1713.86,829,781,48,42,253,0.0
1726.51,829,789,40,42,253,0.0
1739.34,830,781,49,42,253,0.0
1751.91,829,778,51,42,252,0.0
1764.89,830,782,48,42,253,0.0
1777.4,829,782,47,41,253,0.0
1790.07,826,779,47,41,253,0.0
1802.96,827,782,45,41,254,0.0
1815.44,827,777,50,42,251,0.0
1829.09,831,782,49,42,253,0.0
1841.67,831,781,50,42,252,0.0
1854.48,831,782,49,43,254,0.0
1866.94,830,781,49,42,253,0.0
1879.43,826,777,49,42,252,0.0
1892.29,830,782,48,42,253,0.0
1904.79,828,774,54,42,252,0.0
1917.75,830,781,49,41,254,0.0
1930.16,827,777,50,41,252,0.0
1942.61,824,777,47,41,251,0.0
1955.72,830,782,48,42,253,0.0
1968.21,829,778,51,43,253,0.0
1981.66,830,781,49,42,253,0.0
1994.11,827,779,48,42,252,0.0
2006.72,827,777,50,42,252,0.0
2020.28,830,782,48,41,253,0.0
2032.7,828,778,50,42,252,0.0
2046.13,831,782,49,42,253,0.0
2058.57,827,779,48,42,252,0.0333
2071.26,830,782,48,43,253,0.0
2084.1,829,781,48,41,253,0.0
2096.44,827,778,49,42,252,0.0
2109.67,828,779,49,41,252,0.0
2122.4,831,777,54,42,251,0.0
2135.1,831,782,49,42,254,0.0
2147.65,827,779,48,42,252,0.0
2160.1,827,778,49,42,252,0.0
2172.9,828,780,48,42,253,0.0
2185.38,828,779,49,41,251,0.0
2198.06,831,781,50,41,253,0.0
2210.52,827,779,48,42,253,0.0
2222.92,827,778,49,42,251,0.0
2235.64,829,782,47,42,253,0.0
2248.1,828,776,52,42,252,0.0
2260.82,831,782,49,43,253,0.0
2273.23,827,779,48,41,252,0.0
2291.8,830,782,48,41,253,0.0
2304.7,828,779,49,42,252,0.0
2317.14,827,778,49,42,252,0.0
2330.22,831,782,49,41,253,0.0
2342.77,827,778,49,41,252,0.0
2355.89,825,783,42,42,253,0.0
