time_ms,temp_0,temp_1,temp_0_1,diff_p,abs_p,sfm3300
-2.82,809,787,22,51,259,0.0
7.19,814,786,28,49,259,0.0
17.18,809,784,25,49,257,0.0
27.18,806,780,26,50,258,0.0
37.21,809,783,26,50,258,0.0
47.2,812,788,24,50,258,0.0
57.2,809,783,26,49,258,0.0
67.22,810,788,22,48,259,0.0
77.18,813,787,26,50,260,0.0
87.19,805,780,25,49,257,0.0
97.19,807,781,26,50,257,0.0
107.18,814,786,28,51,259,0.0
117.2,813,789,24,50,259,0.0
127.21,809,782,27,49,257,0.0
137.19,813,787,26,49,260,0.0
147.18,809,782,27,48,258,0.0
157.2,805,782,23,50,258,0.0
167.2,812,787,25,50,259,0.0
177.19,813,787,26,49,259,0.0
187.2,810,782,28,49,255,0.0
197.2,812,788,24,49,258,0.0
207.18,813,791,22,49,259,0.0
217.19,809,782,27,50,258,0.0
227.18,814,788,26,49,259,0.0
237.18,813,787,26,49,260,0.0
247.2,808,782,26,48,256,0.0
257.19,812,788,24,49,259,0.0
267.18,800,779,21,50,257,0.0
277.18,807,779,28,49,258,0.0
287.18,807,782,25,49,258,0.0
297.18,808,783,25,49,256,0.0
307.19,814,787,27,49,260,0.0
317.18,809,783,26,50,256,0.0
327.18,810,784,26,49,257,0.0
337.19,813,788,25,49,258,0.0
347.2,807,779,28,49,256,0.0
357.2,806,782,24,48,256,0.0
367.19,814,788,26,49,259,-0.0333
377.19,808,782,26,49,258,0.0
387.2,803,785,18,48,257,0.0
397.18,810,784,26,50,258,0.0
407.18,808,782,26,48,257,0.0
417.18,810,781,29,49,257,0.0
427.18,812,786,26,50,259,0.0
437.18,813,788,25,50,258,0.0
447.19,807,779,28,49,258,0.0
457.19,813,787,26,48,259,0.0
467.2,815,787,28,50,259,0.0
477.18,803,785,18,50,255,0.0
487.18,809,784,25,49,257,0.0
497.19,808,783,25,49,258,0.0
507.18,809,783,26,50,257,0.0
517.21,804,779,25,50,255,0.0
527.18,813,787,26,49,259,0.0
537.21,803,779,24,48,257,0.0
547.18,810,784,26,51,258,0.0
557.18,813,786,27,50,258,0.0333
567.18,804,780,24,50,256,0.0
577.18,810,781,29,50,258,0.0
587.18,810,780,30,49,257,0.0
597.18,813,786,27,49,259,0.0
607.2,808,782,26,51,258,0.0
617.2,810,783,27,49,259,0.0
627.18,814,786,28,49,260,0.0
637.18,808,782,26,50,256,0.0
647.22,813,788,25,50,259,0.0
657.18,807,786,21,48,259,0.0
667.2,804,780,24,48,257,0.0
677.18,808,781,27,50,257,0.0
687.18,810,778,32,50,256,0.0
697.18,807,782,25,49,258,0.0
707.2,808,781,27,50,258,0.0
717.18,809,783,26,49,258,0.0
727.2,813,786,27,49,260,0.0
737.23,808,782,26,50,257,0.0
747.18,812,792,20,49,259,0.0
757.18,813,787,26,49,257,-0.0333
767.18,807,779,28,50,257,0.0
777.19,815,786,29,50,260,0.0
787.2,809,782,27,50,258,0.0
797.18,809,782,27,50,257,0.0
807.18,810,784,26,51,259,0.0
817.18,810,784,26,49,259,0.0
827.2,809,782,27,49,258,0.0
837.18,809,785,24,48,259,0.0
847.18,812,787,25,50,259,0.0
857.18,809,783,26,49,258,0.0
867.18,808,780,28,50,256,-0.0333
877.19,812,787,25,50,258,0.0
887.2,810,776,34,48,258,0.0
897.18,811,780,31,49,259,0.0
907.18,809,784,25,48,260,0.0
917.19,810,783,27,50,259,0.0
927.18,811,786,25,50,259,0.0
937.2,811,784,27,50,257,0.0
947.19,813,787,26,49,260,0.0
957.2,809,783,26,49,257,0.0
967.2,806,779,27,50,256,0.0
977.18,810,783,27,50,256,0.0333
987.18,808,780,28,49,256,0.0
